crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_ssm_z,avg_ndvi_z
wheat,IN,IN-09-0176,2016,347.271,110.343,2278.1,68.722,30.31372,76.28449,3315.0,11.387,1.501,5.0,-1.4903876665120501,0.5706196130466409
wheat,IN,IN-09-0176,2017,347.271,110.343,2278.1,68.722,30.31372,76.28449,3315.0,11.387,1.501,5.0,-1.189479201367469,1.542128733664734
wheat,IN,IN-09-0545,2003,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,1.4512053602031627,-1.1234142051590543
wheat,IN,IN-09-0545,2004,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,1.4530107776605217,-1.0024095370462704
wheat,IN,IN-09-0545,2005,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,1.3668689308999875,-1.1387592051864575
wheat,IN,IN-09-0545,2006,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,0.42271400331652953,-0.371721747535528
wheat,IN,IN-09-0545,2007,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,0.7806012654000682,0.5883365912558803
wheat,IN,IN-09-0545,2008,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,0.638052016560293,0.5670364645265726
wheat,IN,IN-09-0545,2009,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,-0.6179831417727977,-0.16463461181086195
wheat,IN,IN-09-0545,2010,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,-0.34079566888232643,-0.2541095726102602
wheat,IN,IN-09-0545,2011,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,0.20693173365751039,1.2429060564695078
wheat,IN,IN-09-0545,2012,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,-0.8298861244135866,-0.03631626963827959
wheat,IN,IN-09-0545,2013,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,-0.364781439559155,0.593187347722108
wheat,IN,IN-09-0545,2014,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,-1.0137422443200728,0.06583273423418444
wheat,IN,IN-09-0545,2015,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,-0.394750406727672,1.379651629569451
wheat,IN,IN-09-0545,2016,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,-1.8096524787596213,1.4062056858189738
wheat,IN,IN-09-0545,2017,347.874,99.685,1940.4,89.42,29.95786,75.39033,2170.0,15.65,1.445,6.0,-0.9477925832628499,1.0693092726630786
wheat,IN,IN-09-0546,2003,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,1.7918858677084242,-1.5284515716761822
wheat,IN,IN-09-0546,2004,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,1.0297841578873426,-0.9628163356954288
wheat,IN,IN-09-0546,2005,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,1.27538694335384,-0.3411291162676935
wheat,IN,IN-09-0546,2006,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,0.24160719731473912,1.169749326143334
wheat,IN,IN-09-0546,2007,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,0.6930386298540437,0.8216266964977891
wheat,IN,IN-09-0546,2008,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,0.8256098722791461,-0.0940964211516924
wheat,IN,IN-09-0546,2009,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,-0.7257626869275124,-0.8642083953361758
wheat,IN,IN-09-0546,2010,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,0.2927420062209378,-1.5401102152162678
wheat,IN,IN-09-0546,2011,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,0.17663591070450693,-0.1890632207912841
wheat,IN,IN-09-0546,2012,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,-0.9543293976579185,0.20314044941998188
wheat,IN,IN-09-0546,2013,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,-0.5164173023837757,1.0833557125493576
wheat,IN,IN-09-0546,2014,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,-0.9650958251341399,-0.44812912550191814
wheat,IN,IN-09-0546,2015,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,-0.3387140329675479,2.266555520543231
wheat,IN,IN-09-0546,2016,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,-1.5141407836085488,-0.14109863795554867
wheat,IN,IN-09-0546,2017,347.872,116.913,802.8,69.752,30.68713,76.33002,1151.0,11.267,1.552,5.0,-1.3122305566435348,0.8329786184381041
wheat,IN,IN-09-1017,2003,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,1.6698592274569592,-1.3466090007730063
wheat,IN,IN-09-1017,2004,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,1.1380603603392285,-0.0824733229726538
wheat,IN,IN-09-1017,2005,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,1.4503222821462942,-0.37883173921926017
wheat,IN,IN-09-1017,2006,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,0.3586392904520482,-0.2981949650494089
wheat,IN,IN-09-1017,2007,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,0.8421672413464963,0.17198037184155804
wheat,IN,IN-09-1017,2008,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,0.719655705345333,0.03275687093170459
wheat,IN,IN-09-1017,2009,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,-0.8291266959778114,-1.270921731404261
wheat,IN,IN-09-1017,2010,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,-0.30535874980067734,-0.8036364974025906
wheat,IN,IN-09-1017,2011,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,0.06263962827790513,0.051515274590551836
wheat,IN,IN-09-1017,2012,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,-0.8828240775333593,-0.6190976562132767
wheat,IN,IN-09-1017,2013,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,-0.2913312932828075,1.8798675886878544
wheat,IN,IN-09-1017,2014,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,-0.9114490608141037,0.2789304670000899
wheat,IN,IN-09-1017,2015,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,-0.29698547639010114,2.36119157815679
wheat,IN,IN-09-1017,2016,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,-1.6609250916363953,0.6703791946038049
wheat,IN,IN-09-1017,2017,348.448,125.555,494.3,39.139,31.16946,76.02396,1263.0,11.983,1.539,5.0,-1.0633432899290076,0.7651136171009816
wheat,IN,IN-09-1018,2003,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,1.4807167831001709,-1.581239000068762
wheat,IN,IN-09-1018,2004,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,1.301479560866463,-0.7207902632532062
wheat,IN,IN-09-1018,2005,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,1.2584581736111977,-0.6039250835193565
wheat,IN,IN-09-1018,2006,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,0.46529562320760603,0.004598389686442185
wheat,IN,IN-09-1018,2007,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,1.0275588356208527,0.3819380350673501
wheat,IN,IN-09-1018,2008,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,0.6276865824788679,-0.2024911696536026
wheat,IN,IN-09-1018,2009,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,-0.9900588782890196,-0.5163450176778607
wheat,IN,IN-09-1018,2010,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,-0.7745256299790848,0.42153305009776865
wheat,IN,IN-09-1018,2011,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,0.16059383145473935,1.6551880738175582
wheat,IN,IN-09-1018,2012,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,-0.9580613142369492,0.4188516960285254
wheat,IN,IN-09-1018,2013,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,-0.2510758033996508,0.687028720421866
wheat,IN,IN-09-1018,2014,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,-0.44754644909262525,0.16509809729368807
wheat,IN,IN-09-1018,2015,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,-0.11470298637995725,1.4086195753808277
wheat,IN,IN-09-1018,2016,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,-1.6952998298167399,0.6420342911623539
wheat,IN,IN-09-1018,2017,349.864,103.938,2348.3,88.983,30.34889,74.48756,2639.0,15.697,1.445,6.0,-1.0905184991458663,0.6756522880238649
wheat,IN,IN-09-1019,2003,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,1.818560380947193,-1.7953831618970855
wheat,IN,IN-09-1019,2004,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,1.2780982682388522,-1.1956915461518314
wheat,IN,IN-09-1019,2005,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,1.3668254124864292,-0.6521298520204051
wheat,IN,IN-09-1019,2006,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,0.35482541554586194,0.5260617084408508
wheat,IN,IN-09-1019,2007,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,0.7634751868900468,1.3048322799212002
wheat,IN,IN-09-1019,2008,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,0.5517496514677463,0.6569459497757187
wheat,IN,IN-09-1019,2009,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.71788621214034,-0.39530708272363974
wheat,IN,IN-09-1019,2010,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.8694441064189999,-0.2515185819574663
wheat,IN,IN-09-1019,2011,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.003065941396869314,1.0595847819759519
wheat,IN,IN-09-1019,2012,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.9573968339552054,0.19588707182095738
wheat,IN,IN-09-1019,2013,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.20103631116874413,0.31894988281036113
wheat,IN,IN-09-1019,2014,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.6559431324055761,-0.11252722289404009
wheat,IN,IN-09-1019,2015,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.16076912480574715,1.4012467146267467
wheat,IN,IN-09-1019,2016,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-1.59715725412474,1.1373132335183096
wheat,IN,IN-09-1019,2017,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.9708353991599122,0.4311979030706146
wheat,IN,IN-09-2009,2005,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,1.7432357417222795,-1.725935957732755
wheat,IN,IN-09-2009,2006,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.6271982392336323,0.4180494506667885
wheat,IN,IN-09-2009,2007,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,1.2988650521716194,1.0345171049586226
wheat,IN,IN-09-2009,2008,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.8588960782543581,0.21941098711659068
wheat,IN,IN-09-2009,2009,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.8775162788500577,-1.1818857917507009
wheat,IN,IN-09-2009,2010,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.98445586807734,-1.6070081318742588
wheat,IN,IN-09-2009,2011,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.012376176515228801,0.6616530525403548
wheat,IN,IN-09-2009,2012,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.9674591137038566,-0.19554422854675335
wheat,IN,IN-09-2009,2013,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.47381962921299636,-0.15758672842746804
wheat,IN,IN-09-2009,2014,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.17174077405829616,-0.2175096095022011
wheat,IN,IN-09-2009,2015,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.4426945270354181,1.5788549944808477
wheat,IN,IN-09-2009,2016,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-1.2591530352531888,0.48702485254560124
wheat,IN,IN-09-2009,2017,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-1.1967603742028052,0.6859600055253283
wheat,IN,IN-09-2010,2006,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,1.0326632937124172,-0.5755272886252008
wheat,IN,IN-09-2010,2007,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,1.5406179011133967,0.7408672676224318
wheat,IN,IN-09-2010,2008,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,1.3912074176432632,-1.115451432839145
wheat,IN,IN-09-2010,2009,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.2773705003188755,-1.0757572199992924
wheat,IN,IN-09-2010,2010,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.18761477984353198,-1.1635792484070036
wheat,IN,IN-09-2010,2011,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,0.6059607533102038,0.5215704966867218
wheat,IN,IN-09-2010,2012,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.723624442364655,-0.42208580855685013
wheat,IN,IN-09-2010,2013,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,0.020561344676119014,0.3212388318856363
wheat,IN,IN-09-2010,2014,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.8389611990851025,-0.7091433014110503
wheat,IN,IN-09-2010,2015,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,0.05953072361080371,1.4874406091157688
wheat,IN,IN-09-2010,2016,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-1.7982504631590235,1.7418163440300152
wheat,IN,IN-09-2010,2017,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.8247200492950105,0.24861075049796538
wheat,IN,IN-09-2011,2005,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,1.7055666822075937,-0.2116616512960586
wheat,IN,IN-09-2011,2006,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,0.5057072286454858,-0.8949472387696763
wheat,IN,IN-09-2011,2007,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,0.9142210804651156,-0.18064005099146976
wheat,IN,IN-09-2011,2008,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,1.2770049911243648,-0.8024339297843244
wheat,IN,IN-09-2011,2009,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.5609719692881929,-1.4915445162535643
wheat,IN,IN-09-2011,2010,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,0.51111790942815,-0.7616339934943567
wheat,IN,IN-09-2011,2011,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,0.7296989792281655,0.5095421853069777
wheat,IN,IN-09-2011,2012,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.8099505595905873,-0.2929240554203474
wheat,IN,IN-09-2011,2013,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.4290288665659919,1.0180059074584016
wheat,IN,IN-09-2011,2014,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.8332201359421711,0.3141816963221438
wheat,IN,IN-09-2011,2015,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.3496051405317353,2.1895613981472364
wheat,IN,IN-09-2011,2016,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-1.5099456264200675,-0.4773606904952848
wheat,IN,IN-09-2011,2017,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-1.150594572760121,1.0818549392703407
wheat,IN,IN-10-0139,2003,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.13329713204745447,-1.0272292751287229
wheat,IN,IN-10-0139,2004,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.1726216591199294,-1.0363476895574741
wheat,IN,IN-10-0139,2005,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.4759909089574936,-0.19651072322649474
wheat,IN,IN-10-0139,2006,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.1694053692885623,-0.20378220668738414
wheat,IN,IN-10-0139,2007,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.3525370123717622,-0.3047822078670586
wheat,IN,IN-10-0139,2008,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.7489447730864094,-0.5650192429921717
wheat,IN,IN-10-0139,2009,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.536058933730281,-1.2351187916233521
wheat,IN,IN-10-0139,2010,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.1401857598843168,-0.24418220715925393
wheat,IN,IN-10-0139,2011,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.40923665403724196,1.303950232263457
wheat,IN,IN-10-0139,2012,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.4703638449218974,0.6439074451573064
wheat,IN,IN-10-0139,2013,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.0423408060926922,1.3109714695414214
wheat,IN,IN-10-0139,2014,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.31772466125439497,1.3118119286617127
wheat,IN,IN-10-0139,2015,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.244268511689459,0.5852060378220629
wheat,IN,IN-10-0139,2016,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-0.7589310072817917,0.7964800718535733
wheat,IN,IN-10-0139,2017,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.6130186085919946,1.1963873035105483
wheat,IN,IN-10-0140,2003,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,1.1671330652045664,-0.40830397985976963
wheat,IN,IN-10-0140,2004,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,2.035314864391072,-0.9091254937053305
wheat,IN,IN-10-0140,2005,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,1.083032021559435,-0.5060063791198085
wheat,IN,IN-10-0140,2006,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.3634653065898076,-0.8379413122430099
wheat,IN,IN-10-0140,2007,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.33125433815325733,-0.38298154376645455
wheat,IN,IN-10-0140,2008,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.6599660787036615,0.327158040430458
wheat,IN,IN-10-0140,2009,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.5703259873292397,-0.33733081869822684
wheat,IN,IN-10-0140,2010,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.6188676606298381,0.8557779618984587
wheat,IN,IN-10-0140,2011,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.0962078896976209,1.4244776724941552
wheat,IN,IN-10-0140,2012,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.20388976448030866,0.07665751614163464
wheat,IN,IN-10-0140,2013,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.3402322513465002,1.576044957419357
wheat,IN,IN-10-0140,2014,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.742262077966567,0.7613815473506004
wheat,IN,IN-10-0140,2015,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-1.1586067301779142,1.0215992773628533
wheat,IN,IN-10-0140,2016,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-1.3404013339436829,0.3905616253143367
wheat,IN,IN-10-0140,2017,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-1.4422522611183666,0.1505219436390792
wheat,IN,IN-10-0141,2003,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.9085271325742745,-1.6761598789029726
wheat,IN,IN-10-0141,2004,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.98354300704031,-0.4313243640161153
wheat,IN,IN-10-0141,2005,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.3893602104630427,0.2352452451833636
wheat,IN,IN-10-0141,2006,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.044871186574091455,0.08939043055276426
wheat,IN,IN-10-0141,2007,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,1.47429328180576,0.060161893357710425
wheat,IN,IN-10-0141,2008,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,1.1295774250259503,0.21872965489511564
wheat,IN,IN-10-0141,2009,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.3587964232881375,-0.8978163674206532
wheat,IN,IN-10-0141,2010,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.3800947598551865,0.3543818543610916
wheat,IN,IN-10-0141,2011,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.15344027705971183,-0.054994869404112155
wheat,IN,IN-10-0141,2012,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.62664179490011,0.7718374316401463
wheat,IN,IN-10-0141,2013,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,1.2880981766591497,1.369228046090312
wheat,IN,IN-10-0141,2014,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.8990519865483456,0.9493389027609856
wheat,IN,IN-10-0141,2015,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.32442710380538536,0.7440772976464413
wheat,IN,IN-10-0141,2016,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.12047705160729262,0.6574980456615913
wheat,IN,IN-10-0141,2017,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.2663238033546071,1.0592845448505022
wheat,IN,IN-10-0142,2003,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.7465277969725124,-0.4054680929402919
wheat,IN,IN-10-0142,2004,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.7137004434306741,-0.6499239834696258
wheat,IN,IN-10-0142,2005,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-1.8325086284516106,-1.2046255713083256
wheat,IN,IN-10-0142,2006,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.8575255940013841,-0.744260988204095
wheat,IN,IN-10-0142,2007,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,1.6997545924376927,0.1859839106558388
wheat,IN,IN-10-0142,2008,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.5919016853575104,-0.4010539805034436
wheat,IN,IN-10-0142,2009,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-1.6099466579299537,-1.026852726830918
wheat,IN,IN-10-0142,2010,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.33885640673464984,0.35843377824774725
wheat,IN,IN-10-0142,2011,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.6430949676218859,1.402334674072147
wheat,IN,IN-10-0142,2012,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.8787446607186361,0.8611833105498495
wheat,IN,IN-10-0142,2013,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.738558901326908,1.1014630174703801
wheat,IN,IN-10-0142,2014,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.6124285211391024,0.8881793545924432
wheat,IN,IN-10-0142,2015,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.41054897851056604,0.6728904606959906
