crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_rsm_z,avg_fpar_z
wheat,IN,IN-09-1019,2017,349.644,107.759,1733.0,77.055,30.79801,75.10719,2249.0,11.518,1.472,5.0,-0.8828618951069275,0.7601587851257667
wheat,IN,IN-09-2009,2005,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,1.9426216801577605,-1.058856149486001
wheat,IN,IN-09-2009,2006,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.5339250073461813,-0.5752939197622391
wheat,IN,IN-09-2009,2007,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,1.3637132139195751,0.5611329470875431
wheat,IN,IN-09-2009,2008,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.7527586396603947,-1.0362126887356358
wheat,IN,IN-09-2009,2009,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.9148076371062845,-0.9131570412473979
wheat,IN,IN-09-2009,2010,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.6280012803245877,-1.8894654091495369
wheat,IN,IN-09-2009,2011,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.07826132665001406,0.613444140612953
wheat,IN,IN-09-2009,2012,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.856307770725717,-0.08102076592631541
wheat,IN,IN-09-2009,2013,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.460058388140862,0.6632466655581024
wheat,IN,IN-09-2009,2014,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-0.2966302866177322,0.9234937626215037
wheat,IN,IN-09-2009,2015,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,0.2391927593577572,1.0779841181456498
wheat,IN,IN-09-2009,2016,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-1.3498575084269717,1.3303998063368148
wheat,IN,IN-09-2009,2017,352.851,128.293,2038.7,84.488,31.38227,74.779,2413.0,11.163,1.474,5.0,-1.1684038787311875,0.38430453394455344
wheat,IN,IN-09-2010,2006,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,0.9512969907684702,-1.0169580787754324
wheat,IN,IN-09-2010,2007,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,1.6035760497670128,-0.08820636659212329
wheat,IN,IN-09-2010,2008,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,1.3971275698271286,-1.2514219582201922
wheat,IN,IN-09-2010,2009,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.5056658225252189,-1.2261093809849368
wheat,IN,IN-09-2010,2010,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,0.6584171605895229,-1.1150465869706443
wheat,IN,IN-09-2010,2011,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,0.4343622534314014,1.0761358436925075
wheat,IN,IN-09-2010,2012,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.6681094785623178,-0.6174627374134916
wheat,IN,IN-09-2010,2013,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.06851952255104712,0.653108709423417
wheat,IN,IN-09-2010,2014,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-1.1166358012670563,0.41521046020301655
wheat,IN,IN-09-2010,2015,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.3708666042375975,1.2931553052292657
wheat,IN,IN-09-2010,2016,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-1.456385501533008,1.128632638834406
wheat,IN,IN-09-2010,2017,348.862,103.207,1272.6,89.43,30.43703,75.45005,1423.0,11.648,1.471,5.0,-0.8585972937073002,0.7489621515741661
wheat,IN,IN-09-2011,2005,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,1.7250337790236414,-0.28807180475925537
wheat,IN,IN-09-2011,2006,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,0.5561279684892558,-1.5291228944306257
wheat,IN,IN-09-2011,2007,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,0.9096649951430846,-0.8898295052896942
wheat,IN,IN-09-2011,2008,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,1.161758479372006,-0.7604263142044779
wheat,IN,IN-09-2011,2009,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.512175064695595,-1.3557759278174562
wheat,IN,IN-09-2011,2010,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,0.668993349343773,-0.12671946237620157
wheat,IN,IN-09-2011,2011,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,0.7161442127556867,0.9906792834435686
wheat,IN,IN-09-2011,2012,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.7045027906010032,-0.7238399718039742
wheat,IN,IN-09-2011,2013,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.47247838654266305,1.221899855550544
wheat,IN,IN-09-2011,2014,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.9358534413703714,0.6534788123171738
wheat,IN,IN-09-2011,2015,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.5668942100742247,1.2127715266083001
wheat,IN,IN-09-2011,2016,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-1.5537309322612147,0.4922360098814212
wheat,IN,IN-09-2011,2017,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-0.992087958582357,1.1027203928806444
wheat,IN,IN-10-0139,2003,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.254356582590687,-0.8988489978556115
wheat,IN,IN-10-0139,2004,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.266625448759043,-0.9224948429855788
wheat,IN,IN-10-0139,2005,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-0.5567274906119073,-0.19909250538041776
wheat,IN,IN-10-0139,2006,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-0.5339338301431102,-0.4049449184728963
wheat,IN,IN-10-0139,2007,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.5649872506770057,-0.375429937558878
wheat,IN,IN-10-0139,2008,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-0.23229151901964534,-0.4933393705538193
wheat,IN,IN-10-0139,2009,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.581562410359386,-1.2530726619333192
wheat,IN,IN-10-0139,2010,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-0.26486220770635144,-0.7175704556367337
wheat,IN,IN-10-0139,2011,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.3055134984016747,1.2749886021596173
wheat,IN,IN-10-0139,2012,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.9727896803846099,0.39634887715519296
wheat,IN,IN-10-0139,2013,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.0440062870446722,1.3777361010457638
wheat,IN,IN-10-0139,2014,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.11366555787585615,1.3533189912775079
wheat,IN,IN-10-0139,2015,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.628928602709154,0.8025796055415618
wheat,IN,IN-10-0139,2016,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.6928835175510053,0.9141245376595699
wheat,IN,IN-10-0139,2017,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.4165217627349869,1.264178356335151
wheat,IN,IN-10-0140,2003,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,2.061419566926388,-0.6526638298756089
wheat,IN,IN-10-0140,2004,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,2.066928162790135,-0.6869579339165354
wheat,IN,IN-10-0140,2005,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.7098174213839339,-0.5627807534682152
wheat,IN,IN-10-0140,2006,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.23004489675649684,-1.202419314041928
wheat,IN,IN-10-0140,2007,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.2846525409847974,-0.22767219000224612
wheat,IN,IN-10-0140,2008,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.5091924530544331,0.30211613875008286
wheat,IN,IN-10-0140,2009,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.8476263378318768,-0.392226252249057
wheat,IN,IN-10-0140,2010,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.11952732086861671,0.4396527870991066
wheat,IN,IN-10-0140,2011,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.09961080788794437,1.175792403941652
wheat,IN,IN-10-0140,2012,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.21460473793421808,-0.06872745749802521
wheat,IN,IN-10-0140,2013,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.19971929653885742,1.5666649096926588
wheat,IN,IN-10-0140,2014,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.771120804396026,0.9002971209693994
wheat,IN,IN-10-0140,2015,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-1.2001243310578802,0.9835828022116541
wheat,IN,IN-10-0140,2016,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.6310759300764205,0.7740203014981614
wheat,IN,IN-10-0140,2017,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-1.1486891928994603,0.7240303665261367
wheat,IN,IN-10-0141,2003,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.7961466383210356,-1.0337792399280703
wheat,IN,IN-10-0141,2004,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.9606278094579891,-0.6886284169585111
wheat,IN,IN-10-0141,2005,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.1501228456563142,-0.12530279066296843
wheat,IN,IN-10-0141,2006,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.764728718068995,-0.4584865925557794
wheat,IN,IN-10-0141,2007,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,1.4400676309792282,0.18690113392456753
wheat,IN,IN-10-0141,2008,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.517454378876061,0.38453830019201934
wheat,IN,IN-10-0141,2009,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.463674105848908,-0.6580519262990111
wheat,IN,IN-10-0141,2010,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.0000769025411893,-0.1723306185011428
wheat,IN,IN-10-0141,2011,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.7074069224249318,0.3115332802604231
wheat,IN,IN-10-0141,2012,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.3075725376342491,0.27889595005111945
wheat,IN,IN-10-0141,2013,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,1.7840732094948115,0.834853853836001
wheat,IN,IN-10-0141,2014,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.0771806774741625,1.145571851194496
wheat,IN,IN-10-0141,2015,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.8031364278640298,0.9983854522749774
wheat,IN,IN-10-0141,2016,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.7658185077498055,0.835287249277804
wheat,IN,IN-10-0141,2017,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.19051785301270033,1.7351488585364414
wheat,IN,IN-10-0142,2003,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,1.028129380501815,-0.5453652499156982
wheat,IN,IN-10-0142,2004,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.6112468959351107,-0.8174187246454525
wheat,IN,IN-10-0142,2005,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-1.643367188127233,-1.1793810320212093
wheat,IN,IN-10-0142,2006,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.9343274445741558,-0.7920674866620417
wheat,IN,IN-10-0142,2007,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,1.6651655417538893,-0.023151095868392778
wheat,IN,IN-10-0142,2008,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.6411414908875467,-0.3930016410840391
wheat,IN,IN-10-0142,2009,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-1.3794886085547393,-0.7745938123130568
wheat,IN,IN-10-0142,2010,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.4860125224657742,0.5300075798268755
wheat,IN,IN-10-0142,2011,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.9536528770870977,1.4762865686551954
wheat,IN,IN-10-0142,2012,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,1.0497533302930613,0.5935938217920013
wheat,IN,IN-10-0142,2013,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.13004264341014019,1.2964689033631864
wheat,IN,IN-10-0142,2014,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.6034454387090139,0.8003852042983575
wheat,IN,IN-10-0142,2015,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.31242745351059636,0.5014754286143884
wheat,IN,IN-10-0142,2016,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-1.036155456133989,0.8112728938743927
wheat,IN,IN-10-0142,2017,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.33006914507120944,1.2427563014547582
wheat,IN,IN-10-0143,2003,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,2.132279452565091,-0.6878338359420846
wheat,IN,IN-10-0143,2004,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,1.7266938984184994,-0.9081453308438081
wheat,IN,IN-10-0143,2005,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,0.7541082216029068,-0.674418113329405
wheat,IN,IN-10-0143,2006,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.05328734389693733,-1.7230187880511574
wheat,IN,IN-10-0143,2007,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.30895214159743734,-1.0128148659146334
wheat,IN,IN-10-0143,2008,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,0.7186287972293998,0.13948026629456445
wheat,IN,IN-10-0143,2009,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.6582342776970679,-0.32857938930323155
wheat,IN,IN-10-0143,2010,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.21942667071120783,0.5939000435133894
wheat,IN,IN-10-0143,2011,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.11213365818624273,1.3990451404635924
wheat,IN,IN-10-0143,2012,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.12349454412696119,0.29100956430907754
wheat,IN,IN-10-0143,2013,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,0.28425826803722176,1.4314132331163956
wheat,IN,IN-10-0143,2014,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.5969669574304861,1.2704245617642846
wheat,IN,IN-10-0143,2015,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-1.3526600915031386,1.2834031806326913
wheat,IN,IN-10-0143,2016,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.8581541072239365,0.8233346781032677
wheat,IN,IN-10-0143,2017,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-1.3326588454796837,-0.03593282861854372
wheat,IN,IN-10-0144,2003,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.42797111922037995,-1.3137181417442516
wheat,IN,IN-10-0144,2004,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,1.1793123799747802,-0.9438915182654793
wheat,IN,IN-10-0144,2005,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.9853805221165124,-0.014061886029749672
wheat,IN,IN-10-0144,2006,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.3484175990375054,-0.3177488858089828
wheat,IN,IN-10-0144,2007,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.42979753469221965,0.3487073586367116
wheat,IN,IN-10-0144,2008,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.220745404166151,-0.06487501347839546
wheat,IN,IN-10-0144,2009,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-1.5607593297994815,-1.0447521141406835
wheat,IN,IN-10-0144,2010,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.8727540839358654,-1.0758977915784143
wheat,IN,IN-10-0144,2011,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.48566968639461394,1.2889432956683313
wheat,IN,IN-10-0144,2012,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.9149142539651621,0.4595148638945515
wheat,IN,IN-10-0144,2013,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,1.5775004383897393,1.1475693506677338
wheat,IN,IN-10-0144,2014,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,1.1450656482886292,1.2597284105471753
wheat,IN,IN-10-0144,2015,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-1.177551391798214,0.9369864879746972
wheat,IN,IN-10-0144,2016,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.8344573188768936,0.483969347269665
wheat,IN,IN-10-0144,2017,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.9731378105078924,1.328311485212863
wheat,IN,IN-10-0145,2003,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.9115075227223954,-0.8589462810528884
wheat,IN,IN-10-0145,2004,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,1.7614185026782836,-1.1470453175387103
wheat,IN,IN-10-0145,2005,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,1.2322931037572118,-0.8477767700209398
wheat,IN,IN-10-0145,2006,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.64627898495082,-1.0399926433060331
wheat,IN,IN-10-0145,2007,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.9113090012721686,-0.4511899673277479
wheat,IN,IN-10-0145,2008,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.5717314112631791,-0.5847831979598681
wheat,IN,IN-10-0145,2009,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.31903094812014904,-0.6372418612275644
wheat,IN,IN-10-0145,2010,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.6222238868373356,0.3424072495451404
wheat,IN,IN-10-0145,2011,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.011983337211492274,0.843842217714702
wheat,IN,IN-10-0145,2012,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.06878632089654141,0.4486213459371822
wheat,IN,IN-10-0145,2013,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.31036781624243154,0.9213977002747725
wheat,IN,IN-10-0145,2014,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.8892384665041039,0.9865992886671512
wheat,IN,IN-10-0145,2015,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.8269149074920475,1.4070553018550878
wheat,IN,IN-10-0145,2016,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-1.4393806660323702,1.4846021392827784
wheat,IN,IN-10-0145,2017,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-1.684184819100671,1.2558951622315428
wheat,IN,IN-10-0146,2003,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-0.0839232808037533,-1.656374342428373
wheat,IN,IN-10-0146,2004,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,1.085858135909514,-1.0565510609589397
wheat,IN,IN-10-0146,2005,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-0.6372632325052514,0.024148126122041286
wheat,IN,IN-10-0146,2006,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-0.37494077932315417,-0.38460011540546446
wheat,IN,IN-10-0146,2007,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.0964898825778888,-0.012631110454235723
wheat,IN,IN-10-0146,2008,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.15807990189486035,0.3414403752815496
wheat,IN,IN-10-0146,2009,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-1.2279102515144027,-0.6110649357184074
wheat,IN,IN-10-0146,2010,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-0.6444161364858353,-0.7652449510669526
wheat,IN,IN-10-0146,2011,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.7860953455431317,1.310404125855779
wheat,IN,IN-10-0146,2012,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.6544663044109873,0.56088347941431
wheat,IN,IN-10-0146,2013,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,2.144596848683173,0.8729487266587734
wheat,IN,IN-10-0146,2014,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.6519117924271645,1.0543471965997457
wheat,IN,IN-10-0146,2015,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-1.2441204543313724,1.2086016471021446
wheat,IN,IN-10-0146,2016,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.25560710739942194,0.788795649941069
wheat,IN,IN-10-0146,2017,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-1.6205311838823524,1.0350105977431376
wheat,IN,IN-10-0147,2003,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-1.3368316166897507,-1.5249142131870035
wheat,IN,IN-10-0147,2004,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-0.05310594927846188,-1.2532073878101162
wheat,IN,IN-10-0147,2005,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-1.3370590443658315,-0.01528551598704893
wheat,IN,IN-10-0147,2006,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.10173836478388654,-0.09084342216057606
wheat,IN,IN-10-0147,2007,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.40387621154768283,0.30275726084701915
wheat,IN,IN-10-0147,2008,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-0.1357584974613606,0.2397817180199785
wheat,IN,IN-10-0147,2009,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-1.4885338996932045,-0.3930679661775069
wheat,IN,IN-10-0147,2010,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-1.1735801784134714,-0.6625160555343991
wheat,IN,IN-10-0147,2011,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.6154833130585577,0.9383471671126462
wheat,IN,IN-10-0147,2012,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.5561458176187184,0.4255857678653109
wheat,IN,IN-10-0147,2013,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,1.7173775768086925,1.0982996645786736
wheat,IN,IN-10-0147,2014,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,1.1013384249200977,1.104601467267687
wheat,IN,IN-10-0147,2015,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-0.27635741588559093,1.060602139279467
wheat,IN,IN-10-0147,2016,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,1.307892645312901,0.2844183069542776
