crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_ssm_z,yield_z
wheat,IN,IN-09-2011,2016,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-1.5099456264200675,0.9539143839842573
wheat,IN,IN-09-2011,2017,348.267,129.013,268.4,24.557,30.66316,76.69344,1093.0,15.363,1.484,4.0,-1.150594572760121,1.652404552499593
wheat,IN,IN-10-0139,2003,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.13329713204745447,-0.964576202744352
wheat,IN,IN-10-0139,2004,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.1726216591199294,-0.7950250387195906
wheat,IN,IN-10-0139,2005,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.4759909089574936,-1.9457750686283866
wheat,IN,IN-10-0139,2006,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.1694053692885623,0.36357458211627747
wheat,IN,IN-10-0139,2007,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.3525370123717622,-0.2816617920890637
wheat,IN,IN-10-0139,2008,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.7489447730864094,-0.48889099256377205
wheat,IN,IN-10-0139,2009,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.536058933730281,-0.15449841907049292
wheat,IN,IN-10-0139,2010,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.1401857598843168,1.0402093200299078
wheat,IN,IN-10-0139,2011,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.40923665403724196,0.9146158651967513
wheat,IN,IN-10-0139,2012,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.4703638449218974,1.1736523657901365
wheat,IN,IN-10-0139,2013,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,1.0423408060926922,1.3793116480794299
wheat,IN,IN-10-0139,2014,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,0.31772466125439497,-0.7149592112634539
wheat,IN,IN-10-0139,2015,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.244268511689459,0.30234777288511344
wheat,IN,IN-10-0139,2016,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-0.7589310072817917,1.2034808113130107
wheat,IN,IN-10-0139,2017,341.851,118.855,1521.2,17.964,26.21694,74.87421,8468.0,12.996,1.508,5.0,-1.6130186085919946,0.949154065275869
wheat,IN,IN-10-0140,2003,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,1.1671330652045664,-0.568267130736217
wheat,IN,IN-10-0140,2004,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,2.035314864391072,-1.030293015291314
wheat,IN,IN-10-0140,2005,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,1.083032021559435,-1.408314193563666
wheat,IN,IN-10-0140,2006,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.3634653065898076,-0.3185864759513913
wheat,IN,IN-10-0140,2007,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.33125433815325733,-0.46092778381937566
wheat,IN,IN-10-0140,2008,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.6599660787036615,0.8178105229290751
wheat,IN,IN-10-0140,2009,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.5703259873292397,0.13177208828665804
wheat,IN,IN-10-0140,2010,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.6188676606298381,1.2004986293282456
wheat,IN,IN-10-0140,2011,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.0962078896976209,0.5494621556369726
wheat,IN,IN-10-0140,2012,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.20388976448030866,0.9181494776556874
wheat,IN,IN-10-0140,2013,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,0.3402322513465002,0.6334668619197177
wheat,IN,IN-10-0140,2014,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-0.742262077966567,-0.5425990260387114
wheat,IN,IN-10-0140,2015,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-1.1586067301779142,-0.11090817430793865
wheat,IN,IN-10-0140,2016,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-1.3404013339436829,1.5691859513469604
wheat,IN,IN-10-0140,2017,341.011,112.35,4295.7,51.255,27.71463,76.60065,8381.0,13.381,1.487,5.0,-1.4422522611183666,1.4035100028448786
wheat,IN,IN-10-0141,2003,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.9085271325742745,-0.007379477655211322
wheat,IN,IN-10-0141,2004,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.98354300704031,0.20458965637205945
wheat,IN,IN-10-0141,2005,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.3893602104630427,-0.22800041307135124
wheat,IN,IN-10-0141,2006,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.044871186574091455,-0.6951976880702339
wheat,IN,IN-10-0141,2007,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,1.47429328180576,-0.02035717973851412
wheat,IN,IN-10-0141,2008,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,1.1295774250259503,-2.023249201261504
wheat,IN,IN-10-0141,2009,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.3587964232881375,-0.06361618668285615
wheat,IN,IN-10-0141,2010,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-1.3800947598551865,0.1050939404000745
wheat,IN,IN-10-0141,2011,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,-0.15344027705971183,1.3509533403970972
wheat,IN,IN-10-0141,2012,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.62664179490011,0.42521059178819937
wheat,IN,IN-10-0141,2013,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,1.2880981766591497,1.0048812848423687
wheat,IN,IN-10-0141,2014,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.8990519865483456,0.8318452570650045
wheat,IN,IN-10-0141,2015,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.32442710380538536,-0.01170537834964687
wheat,IN,IN-10-0141,2016,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.12047705160729262,0.07913853623347082
wheat,IN,IN-10-0141,2017,340.33,107.19,918.4,20.378,23.54637,74.29871,4507.0,14.812,1.605,4.0,0.2663238033546071,1.4374713542857793
wheat,IN,IN-10-0142,2003,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.7465277969725124,-0.0016753957179576524
wheat,IN,IN-10-0142,2004,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.7137004434306741,0.6799872753950129
wheat,IN,IN-10-0142,2005,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-1.8325086284516106,-1.2149969746627716
wheat,IN,IN-10-0142,2006,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.8575255940013841,0.11794785854420743
wheat,IN,IN-10-0142,2007,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,1.6997545924376927,0.11604907673052206
wheat,IN,IN-10-0142,2008,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.5919016853575104,-1.2624665200049003
wheat,IN,IN-10-0142,2009,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-1.6099466579299537,-0.02635955929586448
wheat,IN,IN-10-0142,2010,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.33885640673464984,-0.13269134086223325
wheat,IN,IN-10-0142,2011,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.6430949676218859,-0.5694111580098189
wheat,IN,IN-10-0142,2012,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.8787446607186361,-0.3358609949265448
wheat,IN,IN-10-0142,2013,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.738558901326908,-0.1611730680675104
wheat,IN,IN-10-0142,2014,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.6124285211391024,-0.9396736116784242
wheat,IN,IN-10-0142,2015,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.41054897851056604,-0.25611215875176824
wheat,IN,IN-10-0142,2016,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,-0.7746771848620072,-0.5827026307056148
wheat,IN,IN-10-0142,2017,342.52,112.254,411.8,1.45,25.79946,71.62582,28410.0,11.188,1.445,6.0,0.13655862262202323,-0.04724615924640141
wheat,IN,IN-10-0143,2003,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,1.592389146778634,-0.1738407513519828
wheat,IN,IN-10-0143,2004,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,1.7127004182028127,-1.9457641724417916
wheat,IN,IN-10-0143,2005,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,0.953178827895409,-0.20514681886240277
wheat,IN,IN-10-0143,2006,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,0.21927842895898444,-1.09423913615835
wheat,IN,IN-10-0143,2007,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,0.01613979373696051,-1.1005003496604342
wheat,IN,IN-10-0143,2008,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,0.7723272257595342,0.5795919400654749
wheat,IN,IN-10-0143,2009,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.4645576704207592,0.1538294219237535
wheat,IN,IN-10-0143,2010,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.5148358057470338,1.3267634179808472
wheat,IN,IN-10-0143,2011,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.023965104850781623,0.9615259636926066
wheat,IN,IN-10-0143,2012,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.13953829915485388,1.0784019490648438
wheat,IN,IN-10-0143,2013,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,0.4732404807197554,0.9594388925252463
wheat,IN,IN-10-0143,2014,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-0.326991773945369,-0.4222022202679862
wheat,IN,IN-10-0143,2015,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-1.262945591573117,-0.07366133531863658
wheat,IN,IN-10-0143,2016,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-1.3777832434123434,1.2537159271232006
wheat,IN,IN-10-0143,2017,336.411,103.936,3426.5,67.677,27.32257,77.23085,5063.0,12.505,1.521,5.0,-1.6286368329478322,0.7945602703036962
wheat,IN,IN-10-0144,2003,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.8908939239426191,-1.7956299521913213
wheat,IN,IN-10-0144,2004,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.7031598506924844,-0.20799229487648907
wheat,IN,IN-10-0144,2005,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.03191368848736786,-1.0129194602104892
wheat,IN,IN-10-0144,2006,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.09152220224224458,0.7524515839296847
wheat,IN,IN-10-0144,2007,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,1.254332105726823,-0.5668770182738138
wheat,IN,IN-10-0144,2008,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.7162839547196224,-0.12596150095710046
wheat,IN,IN-10-0144,2009,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-1.6884671548903905,-0.023423008557864715
wheat,IN,IN-10-0144,2010,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-1.6733562055725337,-0.1943204958899243
wheat,IN,IN-10-0144,2011,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.353388694947654,0.3371706897127804
wheat,IN,IN-10-0144,2012,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,0.5822904565202289,1.1814042771331543
wheat,IN,IN-10-0144,2013,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,1.3848853429990482,1.5300351512905552
wheat,IN,IN-10-0144,2014,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,1.0849464111247382,-1.1154579526097248
wheat,IN,IN-10-0144,2015,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.39786690368342326,0.6037707699507934
wheat,IN,IN-10-0144,2016,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-0.4793628131329362,1.524908226670594
wheat,IN,IN-10-0144,2017,341.848,117.761,2054.3,19.602,25.53401,74.82672,10480.0,13.263,1.527,5.0,-1.0089483292635661,1.0446862872675067
wheat,IN,IN-10-0145,2003,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,1.36893255856107,0.2261415075981502
wheat,IN,IN-10-0145,2004,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,1.3973789625181448,-0.26437662107640336
wheat,IN,IN-10-0145,2005,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.9124718357574197,-0.8491322227475446
wheat,IN,IN-10-0145,2006,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.5361238394432783,0.9510451460334496
wheat,IN,IN-10-0145,2007,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,1.215464294679412,-1.9606511350150049
wheat,IN,IN-10-0145,2008,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.69005683632539,0.4339472172829358
wheat,IN,IN-10-0145,2009,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-1.0634056478435523,-1.0907667688926448
wheat,IN,IN-10-0145,2010,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.5392733890207894,1.7750189483882408
wheat,IN,IN-10-0145,2011,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,0.06009564214617533,0.6707490725051334
wheat,IN,IN-10-0145,2012,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.1399108802336558,0.5233519993566226
wheat,IN,IN-10-0145,2013,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.15561509044330107,0.6127567814303093
wheat,IN,IN-10-0145,2014,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.8442607145362352,-0.4866804035298955
wheat,IN,IN-10-0145,2015,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-0.3491550272220005,0.6006750541230547
wheat,IN,IN-10-0145,2016,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-1.4317722459769873,0.6804144543509374
wheat,IN,IN-10-0145,2017,340.24,120.469,3867.8,12.785,28.21983,73.40939,30253.0,9.73,1.441,6.0,-1.6571309741543592,0.7021615635039962
wheat,IN,IN-10-0146,2003,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-0.5874904044673914,-1.3361023760751227
wheat,IN,IN-10-0146,2004,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.8716705214834736,-0.33646192855297624
wheat,IN,IN-10-0146,2005,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.21929467836613284,-0.6762273615590991
wheat,IN,IN-10-0146,2006,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.20051360768432716,0.16616627399327186
wheat,IN,IN-10-0146,2007,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.7889616864022487,0.01734339837901984
wheat,IN,IN-10-0146,2008,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.7114229128957503,0.18582212548949417
wheat,IN,IN-10-0146,2009,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-1.3550984847977878,-0.17079118022767617
wheat,IN,IN-10-0146,2010,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-1.3359888599909544,0.39922851316276103
wheat,IN,IN-10-0146,2011,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.5236427692521044,1.43396869549959
wheat,IN,IN-10-0146,2012,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.45816047913074415,1.2416221487151327
wheat,IN,IN-10-0146,2013,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,1.6559625367946766,0.3894005874146505
wheat,IN,IN-10-0146,2014,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,0.9035048233391735,-1.9426257936728297
wheat,IN,IN-10-0146,2015,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-0.43820325216280626,0.9201085778126443
wheat,IN,IN-10-0146,2016,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-0.8611367311972099,1.1728266684783553
wheat,IN,IN-10-0146,2017,340.805,114.079,2677.8,46.385,25.56203,75.78816,5773.0,14.109,1.528,4.0,-1.7552162827324838,0.8569290551462166
wheat,IN,IN-10-0147,2003,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-1.5383139042893752,-0.6278860669924085
wheat,IN,IN-10-0147,2004,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-0.3370292158606165,-1.0622956133418073
wheat,IN,IN-10-0147,2005,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-0.943466623904144,-0.6480131502209521
wheat,IN,IN-10-0147,2006,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.11528425869733451,0.7139194815771639
wheat,IN,IN-10-0147,2007,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.9980738453610791,-1.1662855433559487
wheat,IN,IN-10-0147,2008,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.5930351430929401,0.3516319834633792
wheat,IN,IN-10-0147,2009,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-1.439998477565311,-0.1750266943501779
wheat,IN,IN-10-0147,2010,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-1.6940583544221124,1.0762069796909488
wheat,IN,IN-10-0147,2011,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.2716326766637871,0.547871044941679
wheat,IN,IN-10-0147,2012,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.5613657190323115,1.3311500339191662
wheat,IN,IN-10-0147,2013,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,1.4630267806777322,1.0544026395266919
wheat,IN,IN-10-0147,2014,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,1.2018494626719667,-0.9230832876777139
wheat,IN,IN-10-0147,2015,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.43087176730466864,0.1369430956922475
wheat,IN,IN-10-0147,2016,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,0.3990504212948788,1.0661434380766766
wheat,IN,IN-10-0147,2017,341.466,114.078,1751.2,22.425,24.8418,74.57673,7809.0,13.182,1.535,5.0,-0.08132349875515706,1.1349109724408661
wheat,IN,IN-10-0148,2003,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,1.2995908844981667,1.2208027903676955
wheat,IN,IN-10-0148,2004,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,1.7340482211626111,1.3045602725634784
wheat,IN,IN-10-0148,2005,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,1.1102988830580502,1.1625367157967157
wheat,IN,IN-10-0148,2006,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,0.5581557937404951,-0.7620645598759568
wheat,IN,IN-10-0148,2007,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,0.8946691836619762,-1.5304484182807512
wheat,IN,IN-10-0148,2008,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,0.5417652034492884,-0.9386835984192389
wheat,IN,IN-10-0148,2009,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,-0.6615724982314265,-0.4488844090569412
wheat,IN,IN-10-0148,2010,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,-0.38732853320331156,0.4232858946774109
wheat,IN,IN-10-0148,2011,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,0.09567935909487747,-1.921923606804521
wheat,IN,IN-10-0148,2012,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,-0.31901308387802735,-0.05194677604214226
wheat,IN,IN-10-0148,2013,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,-0.1459398398237181,-0.05012596121179854
wheat,IN,IN-10-0148,2014,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,-0.9410439995904902,-0.9150130056247782
wheat,IN,IN-10-0148,2015,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,-0.825140875175671,0.2448460413037859
wheat,IN,IN-10-0148,2016,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,-1.3876561514299814,-0.14844996205032723
wheat,IN,IN-10-0148,2017,341.26,120.959,1871.0,13.52,28.37678,74.47124,13839.0,9.619,1.441,6.0,-1.566512547332845,0.11920981801011107
wheat,IN,IN-10-0149,2003,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,-1.05542164791794,0.6214439408164294
wheat,IN,IN-10-0149,2004,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,-1.0127766121760506,0.5676392706158727
wheat,IN,IN-10-0149,2005,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,-1.2669037727285777,-0.8474235556587677
wheat,IN,IN-10-0149,2006,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,0.5701241321345316,-0.4869322653150382
wheat,IN,IN-10-0149,2007,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,1.5677222059709195,-0.247501482922561
wheat,IN,IN-10-0149,2008,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,1.2216487390224005,-1.5791670703863387
wheat,IN,IN-10-0149,2009,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,-1.2631866500624322,-0.3981545594841199
wheat,IN,IN-10-0149,2010,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,-1.5816369346447177,-0.9980766322203266
wheat,IN,IN-10-0149,2011,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,-0.02710316261648764,0.2340503153724209
wheat,IN,IN-10-0149,2012,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,0.47922366551205375,-0.5649490371058451
wheat,IN,IN-10-0149,2013,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,1.0143454550126263,-0.056494903710584875
wheat,IN,IN-10-0149,2014,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,0.6081940828448912,-0.1318214419913643
wheat,IN,IN-10-0149,2015,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,0.08911983138406737,-0.33089872173342366
wheat,IN,IN-10-0149,2016,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,0.20551760020130044,0.4142959605442863
wheat,IN,IN-10-0149,2017,340.507,108.52,420.0,11.143,23.78714,73.87312,3769.0,13.554,1.56,5.0,0.4511330680634384,1.049191068910856
wheat,IN,IN-10-0150,2003,345.51,111.555,5564.4,50.919,29.55431,73.57254,10928.0,12.277,1.446,6.0,1.3995396454908897,-1.37357250527775
wheat,IN,IN-10-0150,2004,345.51,111.555,5564.4,50.919,29.55431,73.57254,10928.0,12.277,1.446,6.0,1.3303145680475357,-0.6335650554497535
wheat,IN,IN-10-0150,2005,345.51,111.555,5564.4,50.919,29.55431,73.57254,10928.0,12.277,1.446,6.0,1.254098654294007,-0.7145608957294348
wheat,IN,IN-10-0150,2006,345.51,111.555,5564.4,50.919,29.55431,73.57254,10928.0,12.277,1.446,6.0,0.6782702539354946,0.07146691789383602
wheat,IN,IN-10-0150,2007,345.51,111.555,5564.4,50.919,29.55431,73.57254,10928.0,12.277,1.446,6.0,1.124321031961445,-0.6151569099316436
wheat,IN,IN-10-0150,2008,345.51,111.555,5564.4,50.919,29.55431,73.57254,10928.0,12.277,1.446,6.0,0.5558942807209273,0.49117263570673036
