crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_ssm_z,avg_fpar_z
wheat,IN,IN-08-0726,2017,348.797,103.247,1.6,0.041,20.39273,85.02514,3899.0,11.077,1.399,4.0,-0.24855182771791667,1.2280616152242034
wheat,IN,IN-08-0728,2003,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,1.9883877704637445,-0.9159559759392589
wheat,IN,IN-08-0728,2004,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,0.8734959332890141,0.7167728785678256
wheat,IN,IN-08-0728,2005,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,-0.5070289456913876,-0.7374057576341275
wheat,IN,IN-08-0728,2006,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,0.5932871549821082,0.23886201247923053
wheat,IN,IN-08-0728,2007,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,0.796344389383131,-0.506002364674887
wheat,IN,IN-08-0728,2008,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,0.834034265561698,-0.6950032737447828
wheat,IN,IN-08-0728,2009,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,-1.6821483246293507,-1.0298474039867282
wheat,IN,IN-08-0728,2010,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,-0.8245508759323675,0.7258575385524987
wheat,IN,IN-08-0728,2011,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,-0.5156991160450966,0.642496343143018
wheat,IN,IN-08-0728,2012,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,-0.2268493061022801,-0.26201594022098335
wheat,IN,IN-08-0728,2013,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,0.6714339829840476,1.1331790417283993
wheat,IN,IN-08-0728,2014,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,0.6963146048235548,0.8475120195697554
wheat,IN,IN-08-0728,2015,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,-0.6220124682147452,1.4911124239362783
wheat,IN,IN-08-0728,2016,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,-0.8923294236112285,0.4141470840417009
wheat,IN,IN-08-0728,2017,346.771,112.515,3.5,0.112,20.74363,84.11786,3107.0,12.881,1.529,4.0,-1.1826796412608085,0.9628361140451193
wheat,IN,IN-08-0729,2003,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,1.7144813895789661,-0.9623586669555502
wheat,IN,IN-08-0729,2004,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,1.034435446443373,0.7500716485980939
wheat,IN,IN-08-0729,2005,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,-0.11651375525733912,-1.0179875708747985
wheat,IN,IN-08-0729,2006,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,0.48795753449943,0.3774179875620724
wheat,IN,IN-08-0729,2007,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,0.8157076449650225,-0.32417614847635234
wheat,IN,IN-08-0729,2008,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,0.762582255370153,-0.5454251983361219
wheat,IN,IN-08-0729,2009,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,-1.6876336921624886,-0.903013392283166
wheat,IN,IN-08-0729,2010,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,-1.2334048118017829,0.042261340851489713
wheat,IN,IN-08-0729,2011,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,-0.22161998147158074,0.5247395905117836
wheat,IN,IN-08-0729,2012,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,0.07519704136002686,0.025745989208602816
wheat,IN,IN-08-0729,2013,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,0.850168888514079,1.0109675416046175
wheat,IN,IN-08-0729,2014,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,0.5132056932062028,1.5742226927917464
wheat,IN,IN-08-0729,2015,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,-0.8713861053176564,0.9097922642847469
wheat,IN,IN-08-0729,2016,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,-0.8767633617101729,0.4814597033103833
wheat,IN,IN-08-0729,2017,342.681,98.127,1.5,0.025,21.50579,83.27214,5841.0,11.942,1.509,4.0,-1.2464141862162215,1.2369495479392356
wheat,IN,IN-08-0730,2003,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,1.867735143132705,-1.6975016021201859
wheat,IN,IN-08-0730,2004,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,1.092087759803863,0.27299152217360156
wheat,IN,IN-08-0730,2005,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,-0.215174270596202,-0.329076459154199
wheat,IN,IN-08-0730,2006,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,0.2763593247130038,0.44372916272811214
wheat,IN,IN-08-0730,2007,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,1.0435143615180766,-0.291069625291135
wheat,IN,IN-08-0730,2008,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,1.0099893113463154,-1.1331473428261782
wheat,IN,IN-08-0730,2009,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,-1.3709611558326993,-1.115642053022064
wheat,IN,IN-08-0730,2010,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,-1.7858474408030596,0.22938299557321667
wheat,IN,IN-08-0730,2011,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,-0.16684725391127586,-0.11769397827312113
wheat,IN,IN-08-0730,2012,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,-0.3306591247748489,-0.13729990285372332
wheat,IN,IN-08-0730,2013,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,0.4753635411678129,1.5109004811582474
wheat,IN,IN-08-0730,2014,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,0.22677875395345176,1.596000615591991
wheat,IN,IN-08-0730,2015,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,-0.5511267625956006,1.3313206337538406
wheat,IN,IN-08-0730,2016,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,-0.9669648170596474,0.5111448834620835
wheat,IN,IN-08-0730,2017,347.098,110.235,1.0,0.033,21.52023,84.74465,2957.0,12.657,1.398,4.0,-0.6042473700618946,0.47986333768189393
wheat,IN,IN-08-0731,2003,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,1.5992764442016,0.032773544758742036
wheat,IN,IN-08-0731,2004,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,0.9923787339982739,1.328953836669473
wheat,IN,IN-08-0731,2005,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,0.0016713467380598146,-0.6636558422512655
wheat,IN,IN-08-0731,2006,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,0.5094377177327398,0.2875166192132566
wheat,IN,IN-08-0731,2007,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,0.9159606864412414,-0.3840342617511718
wheat,IN,IN-08-0731,2008,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,0.8134020004966034,-0.5920415266804385
wheat,IN,IN-08-0731,2009,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,-1.5610305436413001,-1.5096938300672618
wheat,IN,IN-08-0731,2010,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,-1.7510778858167249,-0.8109183695563509
wheat,IN,IN-08-0731,2011,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,-0.07801477931543555,-0.847476608426583
wheat,IN,IN-08-0731,2012,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,0.06697033196984258,0.040166208020593945
wheat,IN,IN-08-0731,2013,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,0.8546216527760621,1.3139490931996456
wheat,IN,IN-08-0731,2014,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,0.29403215248112374,1.088911697605539
wheat,IN,IN-08-0731,2015,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,-0.8111293683019407,0.8718070685252695
wheat,IN,IN-08-0731,2016,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,-0.8776465471601521,0.8928204606736719
wheat,IN,IN-08-0731,2017,344.231,105.825,0.8,0.037,21.86213,83.84112,2076.0,10.736,1.574,4.0,-0.9688519426000226,0.9932290308671363
wheat,IN,IN-08-0732,2003,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,1.5871735987759652,-1.1810114708756876
wheat,IN,IN-08-0732,2004,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,0.931911408800499,0.4741797307793398
wheat,IN,IN-08-0732,2005,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,-0.47516618878728983,-0.2495268016878516
wheat,IN,IN-08-0732,2006,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,0.7506716881629703,0.2620623404727739
wheat,IN,IN-08-0732,2007,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,1.0278290872865194,-0.32362303566086886
wheat,IN,IN-08-0732,2008,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,0.8208348410471198,-0.7628997186461893
wheat,IN,IN-08-0732,2009,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,-1.8388384145076602,-0.987832455549079
wheat,IN,IN-08-0732,2010,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,-0.9678185359449377,0.6369966218895872
wheat,IN,IN-08-0732,2011,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,-0.34460274485173675,0.5044532988000692
wheat,IN,IN-08-0732,2012,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,-0.25378407855808605,-0.14834502273682204
wheat,IN,IN-08-0732,2013,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,0.7287079459624606,1.3225986884652465
wheat,IN,IN-08-0732,2014,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,0.7026880313319899,0.7016046920449867
wheat,IN,IN-08-0732,2015,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,-0.5641538653157894,1.1531527335677578
wheat,IN,IN-08-0732,2016,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,-0.9257423787623893,0.7854674093076024
wheat,IN,IN-08-0732,2017,345.489,108.101,1.0,0.041,20.91429,83.82389,2366.0,12.508,1.529,4.0,-1.1797103946396525,1.0117917435704051
wheat,IN,IN-09-0165,2003,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,2.265171326224548,-0.9722150791184745
wheat,IN,IN-09-0165,2004,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,0.6886396295240254,-0.3946457267276399
wheat,IN,IN-09-0165,2005,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,1.1039985130629175,-0.5058878978352718
wheat,IN,IN-09-0165,2006,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,0.3036001336198338,0.4207105494649858
wheat,IN,IN-09-0165,2007,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,0.8911122735949968,1.2151858561736055
wheat,IN,IN-09-0165,2008,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,0.4486834810721693,-0.4803618894015889
wheat,IN,IN-09-0165,2009,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,-1.055046896358425,-1.7510405116088303
wheat,IN,IN-09-0165,2010,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,-0.7380365154404446,-1.7916086321552025
wheat,IN,IN-09-0165,2011,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,-0.20746235009507347,0.8590372623132944
wheat,IN,IN-09-0165,2012,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,-1.030671145380941,0.2880447641362343
wheat,IN,IN-09-0165,2013,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,0.24963851720485963,0.9698236118417606
wheat,IN,IN-09-0165,2014,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,-0.47110799944332876,0.5649238147994545
wheat,IN,IN-09-0165,2015,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,-0.005061925476098161,1.0685198366274014
wheat,IN,IN-09-0165,2016,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,-1.3886359940704445,1.0120196665994625
wheat,IN,IN-09-0165,2017,352.281,143.377,1541.7,59.252,31.95469,75.19752,2602.0,12.318,1.474,5.0,-1.0548210480386018,0.9343780576137068
wheat,IN,IN-09-0166,2003,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,2.2691788869157645,-1.03336572336275
wheat,IN,IN-09-0166,2004,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,0.7197826113495669,-0.8540941210349899
wheat,IN,IN-09-0166,2005,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,1.1149963793891442,-0.3251018606704589
wheat,IN,IN-09-0166,2006,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,0.30862857351735634,0.013060412973948677
wheat,IN,IN-09-0166,2007,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,0.8474869136921725,1.0269322006092214
wheat,IN,IN-09-0166,2008,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,0.4680521680655562,-0.2996734150072571
wheat,IN,IN-09-0166,2009,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,-0.9741554512785323,-0.7577459737056373
wheat,IN,IN-09-0166,2010,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,-0.834327402144922,-2.0054152467379542
wheat,IN,IN-09-0166,2011,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,-0.28036432203574185,0.8221049043497263
wheat,IN,IN-09-0166,2012,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,-1.0752541662981883,0.3071947857035978
wheat,IN,IN-09-0166,2013,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,0.17055546372670488,0.8634393835803887
wheat,IN,IN-09-0166,2014,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,-0.36707671795522123,1.0793796952923596
wheat,IN,IN-09-0166,2015,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,0.08427988677031917,1.2068612523244442
wheat,IN,IN-09-0166,2016,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,-1.2424884909509284,1.2943020208560112
wheat,IN,IN-09-0166,2017,353.12,138.615,1797.1,67.155,31.76487,74.83438,2676.0,11.756,1.474,5.0,-1.2092943327630519,0.6619417503476879
wheat,IN,IN-09-0167,2003,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,2.0435927923342256,-1.453874247352269
wheat,IN,IN-09-0167,2004,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,0.9753778570420883,-0.6716392647405179
wheat,IN,IN-09-0167,2005,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,1.2697529078305625,-0.41452466070174443
wheat,IN,IN-09-0167,2006,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,0.33267076186065503,0.25888159730234345
wheat,IN,IN-09-0167,2007,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,0.8590413300010701,0.5096482048237823
wheat,IN,IN-09-0167,2008,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,0.4951573970294928,-0.6769707520116088
wheat,IN,IN-09-0167,2009,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,-0.9947360077135592,-0.9777330183787354
wheat,IN,IN-09-0167,2010,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,-0.6944416819642656,-1.466549495300278
wheat,IN,IN-09-0167,2011,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,-0.19583855147763604,0.2885678163098901
wheat,IN,IN-09-0167,2012,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,-1.0069626100425957,0.10049286066880833
wheat,IN,IN-09-0167,2013,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,0.1066815192741959,0.7237789893072619
wheat,IN,IN-09-0167,2014,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,-0.6114656182703818,1.3459656283528407
wheat,IN,IN-09-0167,2015,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,-0.058175860571609214,1.2881490718371036
wheat,IN,IN-09-0167,2016,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,-1.4561733842167435,1.5271532152234752
wheat,IN,IN-09-0167,2017,350.765,133.924,830.0,50.887,31.43313,75.33884,1631.0,11.593,1.524,5.0,-1.0644808511154957,1.2011441783936117
wheat,IN,IN-09-0168,2003,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,1.8646271638369143,-1.5037808665125196
wheat,IN,IN-09-0168,2004,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,1.1352620121190193,-0.6801482301394236
wheat,IN,IN-09-0168,2005,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,1.4026809675462673,-0.3433564608421438
wheat,IN,IN-09-0168,2006,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,0.373483096199646,-0.050301064115850495
wheat,IN,IN-09-0168,2007,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,0.8248528257864209,0.39651224321862066
wheat,IN,IN-09-0168,2008,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,0.5510014325341129,-0.48182538239190936
wheat,IN,IN-09-0168,2009,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-0.8470445057823814,-1.114020148025739
wheat,IN,IN-09-0168,2010,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-0.5654584795737727,-0.9883545218294117
wheat,IN,IN-09-0168,2011,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-0.10102749531262237,0.9548858513600449
wheat,IN,IN-09-0168,2012,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-0.9413794293798231,0.0770019634893064
wheat,IN,IN-09-0168,2013,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-0.10685841257796883,0.8379004254033321
wheat,IN,IN-09-0168,2014,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-0.7638861700370505,1.008663637390056
wheat,IN,IN-09-0168,2015,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-0.21112782067101937,1.6743560848576913
wheat,IN,IN-09-0168,2016,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-1.5821279995427475,1.3567791224544814
wheat,IN,IN-09-0168,2017,349.623,121.699,1028.2,38.992,31.21609,75.55483,2637.0,11.749,1.543,5.0,-1.0329971851449928,0.936262876300489
wheat,IN,IN-09-0169,2003,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,1.965999542667547,-1.2829417330699664
wheat,IN,IN-09-0169,2004,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,0.9155240913789751,-1.0289099561277628
wheat,IN,IN-09-0169,2005,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,1.2929042116022411,-0.32903680097047167
wheat,IN,IN-09-0169,2006,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,0.31540969867852614,-0.390771738025186
wheat,IN,IN-09-0169,2007,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,0.8986962740647962,0.20546395922352945
wheat,IN,IN-09-0169,2008,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,0.6002936015337781,-0.4507201334931086
wheat,IN,IN-09-0169,2009,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,-1.0279892663490822,-1.16714135567151
wheat,IN,IN-09-0169,2010,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,-0.5778495291882871,-0.5712124382912285
wheat,IN,IN-09-0169,2011,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,-0.023342128066377452,1.014406380548241
wheat,IN,IN-09-0169,2012,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,-0.8996035090003462,0.25826618834428494
wheat,IN,IN-09-0169,2013,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,0.04372999707866561,1.25993855054721
wheat,IN,IN-09-0169,2014,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,-0.7426220022625167,0.9473659563569861
wheat,IN,IN-09-0169,2015,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,-0.16861903147765575,1.4457749673228555
wheat,IN,IN-09-0169,2016,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,-1.6238503401532272,1.2879457479482381
wheat,IN,IN-09-0169,2017,353.269,145.673,551.7,16.322,31.63147,75.74285,3380.0,15.574,1.481,4.0,-0.9686816105070338,1.0491807809295377
wheat,IN,IN-09-0170,2003,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,1.7356707048909454,-1.0269761275313227
wheat,IN,IN-09-0170,2004,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,0.9446009413566737,-0.8464633496436869
wheat,IN,IN-09-0170,2005,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,1.2566393239886544,-0.2824454284723053
wheat,IN,IN-09-0170,2006,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,0.26892189478845446,-0.3927137208823194
wheat,IN,IN-09-0170,2007,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,0.8036213100254104,0.35660022875181935
wheat,IN,IN-09-0170,2008,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,0.9417432868707641,-0.3561210088854317
wheat,IN,IN-09-0170,2009,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,-0.8840048677814436,-1.4205717322756435
wheat,IN,IN-09-0170,2010,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,0.015903031957978438,-0.2168827818968224
wheat,IN,IN-09-0170,2011,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,0.2567171352898453,1.0158775147335721
wheat,IN,IN-09-0170,2012,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,-0.8606199195242502,-0.04715344523505186
wheat,IN,IN-09-0170,2013,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,-0.42293862784382835,1.3941768588048298
wheat,IN,IN-09-0170,2014,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,-0.9435058290983654,0.897935739068783
wheat,IN,IN-09-0170,2015,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,-0.2609956677214976,1.5117129877777362
wheat,IN,IN-09-0170,2016,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,-1.6701032655997403,1.104021160490499
wheat,IN,IN-09-0170,2017,351.016,137.646,401.5,29.197,31.05034,76.42166,1375.0,12.677,1.56,5.0,-1.1816494515996092,0.9465119304216916
wheat,IN,IN-09-0171,2003,348.72,114.6,2119.4,57.468,30.82775,75.78197,3688.0,11.223,1.519,5.0,1.7621342770381858,-0.8746969865945933
wheat,IN,IN-09-0171,2004,348.72,114.6,2119.4,57.468,30.82775,75.78197,3688.0,11.223,1.519,5.0,1.1539672149292353,-0.5519722199341606
wheat,IN,IN-09-0171,2005,348.72,114.6,2119.4,57.468,30.82775,75.78197,3688.0,11.223,1.519,5.0,1.360742343747303,-0.41228756676993517
wheat,IN,IN-09-0171,2006,348.72,114.6,2119.4,57.468,30.82775,75.78197,3688.0,11.223,1.519,5.0,0.3599228074221334,-0.025603731376507635
wheat,IN,IN-09-0171,2007,348.72,114.6,2119.4,57.468,30.82775,75.78197,3688.0,11.223,1.519,5.0,0.8280103730660237,0.7234985522650942
wheat,IN,IN-09-0171,2008,348.72,114.6,2119.4,57.468,30.82775,75.78197,3688.0,11.223,1.519,5.0,0.7131879887067202,-0.6637541190671531
wheat,IN,IN-09-0171,2009,348.72,114.6,2119.4,57.468,30.82775,75.78197,3688.0,11.223,1.519,5.0,-0.7390970083109794,-1.329685201497548
