crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_rsm_z,yield_z
wheat,IN,IN-10-0536,2013,339.99,109.188,3526.8,50.361,25.04983,76.62369,7003.0,14.479,1.551,4.0,2.7525559470600998,-0.3340535461897817
wheat,IN,IN-10-0536,2014,339.99,109.188,3526.8,50.361,25.04983,76.62369,7003.0,14.479,1.551,4.0,0.5793294493505633,0.3942216921173358
wheat,IN,IN-10-0536,2015,339.99,109.188,3526.8,50.361,25.04983,76.62369,7003.0,14.479,1.551,4.0,-0.5922598250831052,1.0112099277168496
wheat,IN,IN-10-0536,2016,339.99,109.188,3526.8,50.361,25.04983,76.62369,7003.0,14.479,1.551,4.0,0.12197273113974268,1.5430963377164302
wheat,IN,IN-10-0536,2017,339.99,109.188,3526.8,50.361,25.04983,76.62369,7003.0,14.479,1.551,4.0,-1.3980249755771308,1.6903879589470832
wheat,IN,IN-10-0537,2003,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,2.047892065282791,-0.5497624211324914
wheat,IN,IN-10-0537,2004,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,1.4654556886629264,-1.9348086446890205
wheat,IN,IN-10-0537,2005,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,0.4623653834001797,-0.022617962913214607
wheat,IN,IN-10-0537,2006,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,-0.13271292077898694,-1.7425559599266964
wheat,IN,IN-10-0537,2007,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,-0.3053796409503728,-1.1120498432330521
wheat,IN,IN-10-0537,2008,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,0.6475823273194905,-0.5208211567596679
wheat,IN,IN-10-0537,2009,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,-1.113728960195787,0.09521432774756462
wheat,IN,IN-10-0537,2010,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,0.08144238412324979,0.2461223491201416
wheat,IN,IN-10-0537,2011,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,0.13659319902063305,0.7050481127463348
wheat,IN,IN-10-0537,2012,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,-0.003975731933608824,0.5830813557465805
wheat,IN,IN-10-0537,2013,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,0.7007638048524066,0.5892830552550428
wheat,IN,IN-10-0537,2014,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,-0.5595851495161839,0.3536184739334843
wheat,IN,IN-10-0537,2015,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,-1.5284536277568663,0.7960063722037787
wheat,IN,IN-10-0537,2016,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,-0.3546565918908227,1.3562265611348523
wheat,IN,IN-10-0537,2017,338.928,111.688,1556.6,45.581,26.89003,76.50362,3415.0,13.35,1.529,5.0,-1.5436022296390708,1.8172195579305326
wheat,IN,IN-10-0538,2003,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,-0.3869623841094494,-0.18803553232202788
wheat,IN,IN-10-0538,2004,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,-0.67085325055663,-0.053611476414774574
wheat,IN,IN-10-0538,2005,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,-1.6681395455279568,-0.26868996586637894
wheat,IN,IN-10-0538,2006,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,0.38056369777552135,0.8766029904634136
wheat,IN,IN-10-0538,2007,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,0.30412160855211867,0.6695899443662447
wheat,IN,IN-10-0538,2008,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,-0.23487163285619517,-1.6882079962469665
wheat,IN,IN-10-0538,2009,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,-1.910261790386184,-0.6988469447695876
wheat,IN,IN-10-0538,2010,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,-0.7832719894520388,1.1105008477420324
wheat,IN,IN-10-0538,2011,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,0.417567377034139,0.707228680020275
wheat,IN,IN-10-0538,2012,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,0.6548653201642667,1.1615819889867889
wheat,IN,IN-10-0538,2013,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,0.9313658500972549,0.18566334310013496
wheat,IN,IN-10-0538,2014,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,1.0092374157780675,-1.3629017809514152
wheat,IN,IN-10-0538,2015,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,-0.3864983832500325,-0.32245958822928
wheat,IN,IN-10-0538,2016,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,1.7541004994755875,1.0486657820246958
wheat,IN,IN-10-0538,2017,342.0,116.012,312.4,6.753,25.17377,73.93993,4627.0,13.578,1.536,5.0,0.5890372072615668,1.1078123666238877
wheat,IN,IN-10-0539,2003,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,1.7100865762471482,-1.8212671189503902
wheat,IN,IN-10-0539,2004,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,1.7663163959389814,-0.17801677815430644
wheat,IN,IN-10-0539,2005,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,1.3732199740471007,-1.0426697006180814
wheat,IN,IN-10-0539,2006,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,0.4737350946960934,-0.0632761059790196
wheat,IN,IN-10-0539,2007,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,0.6425768491817201,-1.2885425695651265
wheat,IN,IN-10-0539,2008,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,0.1867649096342444,-0.30710003435150535
wheat,IN,IN-10-0539,2009,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-0.3871243015638898,-0.8295798808639756
wheat,IN,IN-10-0539,2010,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-0.43638317969091256,0.8075236382084318
wheat,IN,IN-10-0539,2011,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-0.0651584456804826,0.38544187984933803
wheat,IN,IN-10-0539,2012,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-0.5202636814132324,0.71532131235329
wheat,IN,IN-10-0539,2013,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-0.5800562256657603,0.29938637571787174
wheat,IN,IN-10-0539,2014,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-0.9381133442404498,0.10063913998567717
wheat,IN,IN-10-0539,2015,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-0.8233670870766071,1.1640392981816468
wheat,IN,IN-10-0539,2016,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-1.2382144849604682,1.2418990400148773
wheat,IN,IN-10-0539,2017,346.204,112.652,4832.4,49.803,29.47247,74.41048,9703.0,13.07,1.445,6.0,-1.1640190494534932,2.020496458347186
wheat,IN,IN-10-1020,2003,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,1.9922569618926438,0.09619169942980803
wheat,IN,IN-10-1020,2004,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,1.168861719571799,-0.6919637870865195
wheat,IN,IN-10-1020,2005,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,0.4080444060425757,-0.6832307623051751
wheat,IN,IN-10-1020,2006,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,-0.2131804096428431,-1.163547125279115
wheat,IN,IN-10-1020,2007,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,-0.43261067214643106,-0.4845544485295906
wheat,IN,IN-10-1020,2008,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,0.8758346669882414,0.08745867464846366
wheat,IN,IN-10-1020,2009,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,-0.9592665583487257,0.6791211035845445
wheat,IN,IN-10-1020,2010,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,-0.19854132209762557,1.4214282099988151
wheat,IN,IN-10-1020,2011,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,0.11535632591838467,0.7599015828119796
wheat,IN,IN-10-1020,2012,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,0.08443430541603693,0.6944038969518963
wheat,IN,IN-10-1020,2013,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,1.0879257027427909,0.34726616189345866
wheat,IN,IN-10-1020,2014,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,-0.29076989521432645,0.07217588128111176
wheat,IN,IN-10-1020,2015,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,-1.4816727385327528,-0.12650043249447274
wheat,IN,IN-10-1020,2016,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,-0.47445667010347314,0.9804104585409235
wheat,IN,IN-10-1020,2017,337.555,108.676,1697.0,33.819,26.65476,76.8735,5018.0,13.551,1.465,5.0,-1.682215822486311,1.4017789042407898
wheat,IN,IN-10-2012,2008,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,-0.09022898966303565,-1.3128494796733752
wheat,IN,IN-10-2012,2009,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,-1.5310021901010686,0.11905241464161853
wheat,IN,IN-10-2012,2010,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,-1.3075747926894676,-1.5521816534374526
wheat,IN,IN-10-2012,2011,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,0.6572764897642153,0.4504354244688025
wheat,IN,IN-10-2012,2012,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,0.33298225099202594,-0.18164698316453057
wheat,IN,IN-10-2012,2013,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,1.760826621935959,1.3852628040430193
wheat,IN,IN-10-2012,2014,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,0.24435664899936113,0.6427193931339584
wheat,IN,IN-10-2012,2015,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,-0.7218174911167096,-0.9794208957114547
wheat,IN,IN-10-2012,2016,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,0.827279228422256,1.1050191475842277
wheat,IN,IN-10-2012,2017,341.164,110.83,1097.0,24.73,24.05322,74.67017,4436.0,13.954,1.592,4.0,-0.17209777654348646,0.3236098281151892
wheat,IN,IN-12-0189,2003,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,1.8212309775873523,-0.4049287711262742
wheat,IN,IN-12-0189,2004,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,1.3733185328232302,-0.9379255656664993
wheat,IN,IN-12-0189,2005,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,1.3722191208850787,-0.8521040479015481
wheat,IN,IN-12-0189,2006,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,0.14494384778009944,-0.319107253361322
wheat,IN,IN-12-0189,2007,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,0.2924333121914206,-0.4365472250396769
wheat,IN,IN-12-0189,2008,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,0.63798979722186,-0.24683650155925743
wheat,IN,IN-12-0189,2009,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,-0.5567333778717715,-0.11132884193038638
wheat,IN,IN-12-0189,2010,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,0.23186796186189326,-0.17230728876337859
wheat,IN,IN-12-0189,2011,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,0.3331014389794122,0.9320801372119193
wheat,IN,IN-12-0189,2012,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,-0.7909928893498983,0.6972001938552095
wheat,IN,IN-12-0189,2013,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,-0.4231764321549475,0.8688432293851128
wheat,IN,IN-12-0189,2014,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,-1.1532271985432876,-2.3155867718933534
wheat,IN,IN-12-0189,2015,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,-1.1399173402268339,0.6204125200655164
wheat,IN,IN-12-0189,2016,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,-1.38414643818872,1.528313839578952
wheat,IN,IN-12-0189,2017,346.537,116.3,263.9,7.095,29.95276,77.34087,3719.0,12.639,1.529,5.0,-0.758911312994896,1.8377229957315406
wheat,IN,IN-12-0190,2003,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,1.6157033268034737,-0.1239389965971535
wheat,IN,IN-12-0190,2004,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,1.5876088220896645,-0.6391788427128312
wheat,IN,IN-12-0190,2005,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,1.3048793752038241,-0.4398300927275991
wheat,IN,IN-12-0190,2006,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,0.11636957298080469,-0.8262599773143566
wheat,IN,IN-12-0190,2007,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,0.31406344459924246,-0.6514464580965378
wheat,IN,IN-12-0190,2008,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,0.5968387651399948,-0.697450015785438
wheat,IN,IN-12-0190,2009,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,-0.4283553939097327,-0.20061159274532084
wheat,IN,IN-12-0190,2010,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,0.20236361273714376,-0.39689343888462664
wheat,IN,IN-12-0190,2011,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,0.31520896726354614,1.210164176380938
wheat,IN,IN-12-0190,2012,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,-0.7033477433327868,0.43423750336149664
wheat,IN,IN-12-0190,2013,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,-0.22630154036921524,0.6243855418089485
wheat,IN,IN-12-0190,2014,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,-1.1737502698704119,-2.1388948233709626
wheat,IN,IN-12-0190,2015,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,-1.273340626830864,0.17968448414958413
wheat,IN,IN-12-0190,2016,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,-1.5128700095907923,2.0382282147811353
wheat,IN,IN-12-0190,2017,344.977,110.841,28.7,1.047,29.47176,77.88099,2741.0,15.075,1.49,4.0,-0.735070302913899,1.467784099438777
wheat,IN,IN-12-0191,2003,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,1.666436015214608,-0.3471518957188603
wheat,IN,IN-12-0191,2004,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,2.034183907932043,-0.7664969142328772
wheat,IN,IN-12-0191,2005,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,1.2472227737388641,-0.7916576153437179
wheat,IN,IN-12-0191,2006,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-0.09204841522497068,-0.47854666818658487
wheat,IN,IN-12-0191,2007,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-0.08110067242277424,-0.5288680704082676
wheat,IN,IN-12-0191,2008,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,0.4823368103870208,-0.8615484517627205
wheat,IN,IN-12-0191,2009,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-0.34898398936699043,-0.6295108748516318
wheat,IN,IN-12-0191,2010,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,0.03690348394585639,0.5055163085929764
wheat,IN,IN-12-0191,2011,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,0.016812929079857878,1.075825533772039
wheat,IN,IN-12-0191,2012,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-0.47833847736419727,1.5482875879644973
wheat,IN,IN-12-0191,2013,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-0.11399980232032314,1.1177600356234398
wheat,IN,IN-12-0191,2014,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-0.960295975964429,-1.8707721296531226
wheat,IN,IN-12-0191,2015,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-1.2052368540906684,0.5474508104443772
wheat,IN,IN-12-0191,2016,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-1.339907541417594,1.3162500110534097
wheat,IN,IN-12-0191,2017,342.618,93.026,166.9,6.429,28.93338,77.77668,2596.0,12.216,1.537,5.0,-0.8639841921262911,1.3218412779669293
wheat,IN,IN-12-0192,2003,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,2.079636104827572,-0.6626009531141378
wheat,IN,IN-12-0192,2004,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,1.867047991020842,-0.9354043676751026
wheat,IN,IN-12-0192,2005,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,0.8509117092991216,-0.9330727145591972
wheat,IN,IN-12-0192,2006,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-0.1373919797510304,-0.1706221456580391
wheat,IN,IN-12-0192,2007,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-0.2507524629274442,-0.6322894626073642
wheat,IN,IN-12-0192,2008,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,0.6944165470727864,0.26772864013222963
wheat,IN,IN-12-0192,2009,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-0.37896412236069194,-0.31285298572828557
wheat,IN,IN-12-0192,2010,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-0.031065727481236736,0.237417149625456
wheat,IN,IN-12-0192,2011,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-0.013811489740244263,0.8739584502677077
wheat,IN,IN-12-0192,2012,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-0.31609625578616424,1.2423596425808043
wheat,IN,IN-12-0192,2013,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-0.08742744377967167,0.645456444908951
wheat,IN,IN-12-0192,2014,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-0.8522407922300207,-2.5955413861999492
wheat,IN,IN-12-0192,2015,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-1.2071589039326973,0.05321655346890664
wheat,IN,IN-12-0192,2016,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-1.17010142729706,0.9952044122948022
wheat,IN,IN-12-0192,2017,339.429,89.533,2021.1,57.369,28.40265,77.94291,3523.0,11.755,1.544,5.0,-1.047001746934058,1.6247507535893375
wheat,IN,IN-12-0193,2003,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,1.7635013790891194,-0.781541698982651
wheat,IN,IN-12-0193,2004,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,2.083352787701072,-1.0916910837501101
wheat,IN,IN-12-0193,2005,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,1.1835148470416315,-0.8612943979228552
wheat,IN,IN-12-0193,2006,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.09992363144092484,0.6008384159808798
wheat,IN,IN-12-0193,2007,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.10933494888003066,-0.6161286937733393
wheat,IN,IN-12-0193,2008,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,0.412771012885279,0.6510530782765648
wheat,IN,IN-12-0193,2009,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.38405407460026997,-0.8288025576138829
wheat,IN,IN-12-0193,2010,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.011994245022866997,1.0586779839709393
wheat,IN,IN-12-0193,2011,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.05064662245597252,1.073447002293199
wheat,IN,IN-12-0193,2012,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.41387543609869215,1.7026071828214735
wheat,IN,IN-12-0193,2013,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.10993698559574931,0.9139416044127933
wheat,IN,IN-12-0193,2014,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.9618831167707649,-1.6115605286936612
wheat,IN,IN-12-0193,2015,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-1.1728281235674687,-0.5629602278132041
wheat,IN,IN-12-0193,2016,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-1.232772367456418,1.073447002293199
wheat,IN,IN-12-0193,2017,342.939,92.941,279.1,30.604,28.8285,77.44663,912.0,11.267,1.552,5.0,-0.8958904748279455,0.683544918585537
wheat,IN,IN-12-0194,2003,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,2.320469462357926,-0.14460066111828065
wheat,IN,IN-12-0194,2004,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,1.6633074333291868,-1.0555578986660328
wheat,IN,IN-12-0194,2005,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,0.620478540644975,-0.7625867267913786
wheat,IN,IN-12-0194,2006,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-0.14398017308628303,-1.1379560407557783
wheat,IN,IN-12-0194,2007,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-0.36919880523444915,-0.2956639216161487
wheat,IN,IN-12-0194,2008,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,0.8571497608286208,0.0774165550679804
wheat,IN,IN-12-0194,2009,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-0.4417705934180404,-0.36432904002427124
wheat,IN,IN-12-0194,2010,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-0.1163104615347117,0.4321863335099446
wheat,IN,IN-12-0194,2011,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-0.037676907045092196,0.9311528606089643
wheat,IN,IN-12-0194,2012,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-0.2162407419270226,0.5306063365615854
wheat,IN,IN-12-0194,2013,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-0.04342365832074565,0.5649388957656467
wheat,IN,IN-12-0194,2014,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-0.7273773127321101,-2.0740904883865086
wheat,IN,IN-12-0194,2015,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-1.188849195206134,-0.17435554576179996
wheat,IN,IN-12-0194,2016,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-1.055476842238136,1.4324082249882546
wheat,IN,IN-12-0194,2017,337.652,89.994,2487.8,66.93,27.98694,77.98022,3717.0,11.551,1.547,5.0,-1.1211005064179684,2.1648361546748887
wheat,IN,IN-12-0195,2003,336.582,97.24,2479.1,74.136,27.65761,77.56822,3344.0,12.326,1.528,5.0,2.2523942987924404,-0.1960785548859643
wheat,IN,IN-12-0195,2004,336.582,97.24,2479.1,74.136,27.65761,77.56822,3344.0,12.326,1.528,5.0,1.739409091546031,-0.5984534785338766
wheat,IN,IN-12-0195,2005,336.582,97.24,2479.1,74.136,27.65761,77.56822,3344.0,12.326,1.528,5.0,0.6655217790504662,-0.20927117533343637
wheat,IN,IN-12-0195,2006,336.582,97.24,2479.1,74.136,27.65761,77.56822,3344.0,12.326,1.528,5.0,-0.09183605402617656,-1.2734758914295552
wheat,IN,IN-12-0195,2007,336.582,97.24,2479.1,74.136,27.65761,77.56822,3344.0,12.326,1.528,5.0,-0.29333693074683237,0.5822860515149162
wheat,IN,IN-12-0195,2008,336.582,97.24,2479.1,74.136,27.65761,77.56822,3344.0,12.326,1.528,5.0,0.7736415304987531,0.9406855736712543
wheat,IN,IN-12-0195,2009,336.582,97.24,2479.1,74.136,27.65761,77.56822,3344.0,12.326,1.528,5.0,-0.5955746129203988,-0.3675826207031071
wheat,IN,IN-12-0195,2010,336.582,97.24,2479.1,74.136,27.65761,77.56822,3344.0,12.326,1.528,5.0,-0.1626817757243379,0.7823741283015836
