crop_name,country_code,adm_id,harvest_year,yield,production,harvest_area,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_tmin,avg_tmax,avg_tavg,avg_prec,sum_prec,avg_rad,avg_et0,avg_vpd,avg_cwb,n_meteo_obs,avg_ssm,min_ssm,max_ssm,avg_rsm,min_rsm,max_rsm,n_sm_obs,avg_ndvi,min_ndvi,max_ndvi,std_ndvi,n_ndvi_obs,avg_fpar,min_fpar,max_fpar,std_fpar,n_fpar_obs,n_available_blocks
wheat,IN,IN-12-0205,2011,3.204,342400.0,106860.0,346.156,121.709,45.7,0.992,29.5496,78.44608,4607.0,13.295,1.506,6.0,17.51293698630137,28.308690410958906,22.59601095890411,2.965506849315069,1082.41,17963538.41780822,3.9183452054794516,20.93421369863014,-0.9528383561643836,365.0,4.379208219178082,2.463,7.363,227.54777808219177,185.254,318.591,365.0,0.5392790697674419,0.304,0.767,0.12862113534041333,43.0,45.25658333333334,25.514,64.579,11.25805858263315,36.0,4
wheat,IN,IN-12-0205,2012,4.13,323120.0,78240.0,346.156,121.709,45.7,0.992,29.5496,78.44608,4607.0,13.295,1.506,6.0,17.591732240437157,29.028071038251365,23.004868852459015,2.168849726775956,793.799,18448087.31147541,4.352453551912569,25.234054644808744,-2.183603825136612,366.0,3.89427868852459,1.541,6.171,214.6216639344262,182.35,270.862,366.0,0.5096666666666666,0.317,0.817,0.1467381712748626,45.0,42.944861111111116,22.911,69.262,14.075629011375412,36.0,4
wheat,IN,IN-12-0205,2013,3.304,488840.0,147960.0,346.156,121.709,45.7,0.992,29.5496,78.44608,4607.0,13.295,1.506,6.0,17.690002739726026,28.286857534246575,22.7299698630137,4.1413013698630134,1511.575,17538944.102739725,3.896,20.99809315068493,0.24530136986301368,365.0,4.2237397260273974,1.557,6.561,222.99876712328768,182.499,279.861,365.0,0.5520227272727273,0.34,0.833,0.1346004403455881,44.0,45.39533333333333,25.588,64.735,11.650115141061914,36.0,4
wheat,IN,IN-12-0205,2014,2.703,315040.0,116550.0,346.156,121.709,45.7,0.992,29.5496,78.44608,4607.0,13.295,1.506,6.0,17.626852054794522,28.698290410958904,22.811257534246575,2.0368027397260273,743.433,18494054.83630137,4.216131506849315,23.370435616438357,-2.179328767123288,365.0,3.8134301369863013,1.818,6.361,207.61059726027398,183.138,262.585,365.0,0.5476888888888889,0.369,0.783,0.1184442374019833,45.0,46.04075,28.593,66.875,11.386711413811652,36.0,4
wheat,IN,IN-12-0205,2015,3.1,309070.0,99700.0,346.156,121.709,45.7,0.992,29.5496,78.44608,4607.0,13.295,1.506,6.0,18.016671232876714,28.525005479452055,22.986967123287673,2.616890410958904,955.165,18148203.976712327,4.024621917808219,21.59973698630137,-1.407731506849315,365.0,3.6770739726027397,1.714,5.822,202.74896164383563,182.668,245.06,365.0,0.5689111111111111,0.371,0.849,0.12741856975806903,45.0,47.25661111111111,28.635,68.957,12.040038090299923,36.0,4
wheat,IN,IN-12-0205,2016,3.457,511680.0,148010.0,346.156,121.709,45.7,0.992,29.5496,78.44608,4607.0,13.295,1.506,6.0,18.32018032786885,29.437224043715844,23.48825683060109,2.872792349726776,1051.442,18050178.63251366,4.084319672131148,22.608390710382515,-1.2115273224043714,366.0,3.3628333333333336,0.922,6.332,201.28703005464482,181.622,263.976,366.0,0.5495238095238095,0.343,0.814,0.1342033837120648,42.0,46.721222222222224,25.852,70.118,12.811088235500444,36.0,4
wheat,IN,IN-12-0205,2017,3.62,569330.0,157270.0,346.156,121.709,45.7,0.992,29.5496,78.44608,4607.0,13.295,1.506,6.0,18.1642602739726,29.15968219178082,23.29755890410959,3.307632876712329,1207.286,18049992.843150686,4.044471232876712,22.066871232876714,-0.7368383561643836,365.0,3.8813643835616443,1.096,7.393,214.6300712328767,181.826,320.434,365.0,0.5548181818181818,0.327,0.8,0.13493172653058405,44.0,47.869083333333336,26.005,70.664,13.097002927333085,36.0,4
wheat,IN,IN-12-0206,2001,3.349,258110.0,77060.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.09632602739726,30.603095890410955,24.41293424657534,1.8752904109589041,684.481,18828833.132876713,4.580227397260273,26.7436,-2.70493698630137,365.0,,,,,,,,0.4028604651162791,0.209,0.727,0.13012788241084575,43.0,34.479888888888894,16.933,51.276,10.256946760339765,36.0,3
wheat,IN,IN-12-0206,2002,3.178,231450.0,72820.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.644435616438358,31.030701369863014,25.028635616438354,2.3074054794520547,842.203,18817976.35410959,4.826249315068493,28.888219178082196,-2.5188438356164387,365.0,,,,,,,,0.38458536585365855,0.202,0.625,0.12502259308016214,41.0,32.61397222222222,14.97,56.094,12.140340460008549,36.0,3
wheat,IN,IN-12-0206,2003,3.301,238040.0,72120.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.105249315068495,29.815950684931508,24.108961643835617,3.550772602739726,1296.032,17873581.326027397,4.376813698630137,25.80918630136986,-0.826041095890411,365.0,4.504925149700599,1.529,7.619,225.6198652694611,147.294,364.817,334.0,0.39605128205128204,0.188,0.74,0.1512195943718845,39.0,33.48736111111111,13.599,55.788,12.123601735346703,36.0,4
wheat,IN,IN-12-0206,2004,2.919,214030.0,73320.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.53626229508197,30.336631147540984,24.649803278688523,2.010877049180328,735.981,19012087.331967212,4.6996338797814206,26.178762295081967,-2.688756830601093,366.0,3.9622049180327865,2.459,5.548,195.4085737704918,151.819,252.088,366.0,0.40946341463414637,0.235,0.746,0.12671209444267256,41.0,35.723,18.406,58.612,12.03353103148508,36.0,4
wheat,IN,IN-12-0206,2005,3.128,220640.0,70530.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.550624657534247,30.67518904109589,24.848438356164383,2.5460547945205483,929.3100000000001,18807468.302739725,4.808619178082192,28.755882191780824,-2.262564383561644,365.0,3.784539726027397,1.718,5.69,188.79399178082193,147.91,238.933,365.0,0.40225581395348836,0.199,0.635,0.1314791479073421,43.0,34.51472222222222,15.651,56.338,12.465287579310822,36.0,4
wheat,IN,IN-12-0206,2006,3.261,231400.0,70970.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.91255616438356,30.9832602739726,25.20465479452055,1.669123287671233,609.23,18976258.545205478,4.750695890410959,27.35488219178082,-3.0815726027397257,365.0,3.478528767123288,2.16,5.521,175.02274794520548,149.44,222.912,365.0,0.42876086956521736,0.231,0.689,0.1161897269856713,46.0,35.60813888888889,16.707,51.804,10.23549084635774,36.0,4
wheat,IN,IN-12-0206,2007,3.169,225200.0,71070.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.54280821917808,30.35931232876712,24.652041095890414,2.409649315068493,879.5219999999999,18500041.897260275,4.651421917808219,26.281879452054795,-2.241772602739726,365.0,3.3567780821917808,1.491,5.025,171.09411506849315,147.052,213.207,365.0,0.39121428571428574,0.221,0.603,0.11376195422884204,42.0,34.186749999999996,16.61,55.104,12.400148156660984,36.0,4
wheat,IN,IN-12-0206,2008,3.436,245280.0,71380.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.311833333333333,29.935398907103824,24.277830601092894,3.1732814207650275,1161.421,17778606.542349726,4.299672131147541,24.64274316939891,-1.1263907103825137,366.0,3.7621972602739726,0.856,6.431,193.18184383561646,145.981,288.853,365.0,0.3908611111111111,0.213,0.531,0.0968758123365839,36.0,34.064083333333336,15.138,49.254,9.914792920177407,36.0,4
wheat,IN,IN-12-0206,2009,3.459,247350.0,71500.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.745868493150684,30.88643561643836,25.011054794520547,2.1455150684931503,783.1129999999999,19057864.742465753,4.902260273972603,28.185983561643834,-2.756745205479452,365.0,3.3137835616438354,1.242,5.751,173.17965753424656,146.551,231.818,365.0,0.40065,0.217,0.594,0.12143048026941812,40.0,35.33588888888889,16.864,55.057,12.303596827821826,36.0,4
wheat,IN,IN-12-0206,2010,3.59,264960.0,73810.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.990030136986302,30.773734246575344,25.116520547945207,2.986619178082192,1090.116,18234764.23150685,4.578471232876712,27.113295890410956,-1.5918520547945205,365.0,3.29386301369863,0.865,6.313,178.27527123287672,145.921,260.046,365.0,0.36621621621621625,0.072,0.629,0.13838696453044977,37.0,34.51472222222222,16.089,59.548,13.203755845778147,36.0,4
wheat,IN,IN-12-0206,2011,3.792,280250.0,73910.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.11754794520548,30.0718602739726,24.317652054794518,2.751331506849315,1004.236,18342268.119863015,4.397564383561644,25.37481095890411,-1.6462328767123289,365.0,3.4904301369863013,1.286,5.887,180.54403835616438,146.612,249.65,365.0,0.4315714285714286,0.25,0.64,0.12612325570747096,35.0,37.17827777777778,19.227,59.302,11.24684760813602,36.0,4
wheat,IN,IN-12-0206,2012,3.614,272430.0,75380.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.12331967213115,30.3755218579235,24.467112021857922,2.479912568306011,907.648,18649207.36612022,4.824622950819672,28.606573770491803,-2.3447103825136613,366.0,3.3803005464480878,1.059,5.554,178.06344262295082,146.173,240.977,366.0,0.40005405405405403,0.253,0.577,0.10293497028759521,37.0,36.26602777777778,19.435,53.633,10.732168231166689,36.0,4
wheat,IN,IN-12-0206,2013,3.483,263950.0,75780.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.11341095890411,29.760345205479453,24.186005479452053,3.2011095890410957,1168.405,17944287.60136986,4.336076712328767,24.377778082191778,-1.1349671232876712,365.0,3.6666602739726026,1.3,5.654,185.0204383561644,146.699,239.838,365.0,0.43671052631578944,0.185,0.644,0.12447531132495811,38.0,38.90675,19.906,59.474,10.678408127418352,36.0,4
wheat,IN,IN-12-0206,2014,2.34,180330.0,77050.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.430668493150687,30.188887671232877,24.500638356164384,1.9585561643835618,714.873,18623960.78630137,4.664887671232877,27.07701095890411,-2.706331506849315,365.0,3.289695890410959,1.447,5.765,171.14397260273972,147.145,223.324,365.0,0.4218717948717949,0.251,0.644,0.11820236427575326,39.0,38.13225,21.784,60.608,12.005147001836935,36.0,4
wheat,IN,IN-12-0206,2015,3.171,230500.0,72690.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.84848219178082,30.493750684931506,24.93227671232877,2.4450219178082193,892.433,18381306.273287673,4.521967123287672,26.28687397260274,-2.076945205479452,365.0,2.9937835616438355,1.037,5.811,162.62433150684933,146.202,211.661,365.0,0.42032499999999995,0.273,0.658,0.12442861973941688,40.0,37.98155555555556,22.062,60.232,11.80057624608572,36.0,4
wheat,IN,IN-12-0206,2016,3.921,301010.0,76770.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,20.027967213114753,30.835603825136612,25.069505464480876,2.298997267759563,841.433,18386356.31010929,4.449084699453552,25.198398907103822,-2.150087431693989,366.0,2.6494180327868855,0.58,4.968,161.6255956284153,145.635,207.937,366.0,0.4018055555555555,0.272,0.581,0.1041545059568289,36.0,36.18913888888889,21.084,52.788,10.569117355099856,36.0,4
wheat,IN,IN-12-0206,2017,4.498,337880.0,75120.0,332.507,98.342,469.1,21.508,27.50357,79.40327,2181.0,14.226,1.544,5.0,19.62404109589041,30.64068767123288,24.79288493150685,2.082890410958904,760.255,18461224.161643837,4.450030136986301,25.42728493150685,-2.367139726027397,365.0,2.751060273972603,0.683,5.19,159.93729315068492,145.744,201.284,365.0,0.45405882352941174,0.268,0.652,0.11974972415391032,34.0,40.48225,22.79,61.426,12.222908969577226,36.0,4
wheat,IN,IN-12-0207,2001,2.983,259930.0,87150.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.168857534246573,30.60968219178082,24.486723287671236,1.7722465753424657,646.87,18919472.75890411,4.540038356164383,26.751671232876713,-2.7677917808219177,365.0,,,,,,,,0.39497499999999997,0.191,0.623,0.12334971911248199,40.0,34.897,14.502,51.619,11.344201592506566,36.0,3
wheat,IN,IN-12-0207,2002,3.115,267420.0,85850.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,20.00215890410959,31.307863013698633,25.362890410958904,1.9793561643835618,722.465,19008785.401369862,4.870547945205479,29.868109589041097,-2.891191780821918,365.0,,,,,,,,0.37309302325581395,0.19,0.597,0.12411243250596232,43.0,34.08730555555556,14.524,56.692,13.425938821804062,36.0,3
wheat,IN,IN-12-0207,2003,3.124,275990.0,88350.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.38263287671233,30.11079178082192,24.437016438356167,3.8738739726027394,1413.964,17967947.249315068,4.385641095890411,26.62633424657534,-0.5117671232876712,365.0,4.364242514970059,1.366,7.499,221.45609580838322,146.839,350.659,334.0,0.39176190476190476,0.171,0.774,0.14401419468043464,42.0,34.39366666666667,12.621,54.255,13.193819895260486,36.0,4
wheat,IN,IN-12-0207,2004,2.826,252430.0,89320.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.982245901639345,30.849095628415302,25.10716393442623,1.5889890710382515,581.57,19033763.01775956,4.774551912568306,27.82562295081967,-3.1855628415300545,366.0,3.9958060109289617,2.288,6.457,196.90019945355192,151.671,248.848,366.0,0.3840487804878049,0.15,0.633,0.1422787670770857,41.0,35.72230555555555,14.49,59.838,14.586772665318483,36.0,4
wheat,IN,IN-12-0207,2005,3.048,281660.0,92410.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.799430136986302,30.954879452054797,25.138257534246573,2.3173780821917807,845.843,18851132.179452054,4.764339726027397,29.460487671232876,-2.4469616438356163,365.0,3.7536301369863017,1.628,6.23,188.12191780821917,147.814,263.33,365.0,0.3830487804878049,0.179,0.601,0.13076619425897354,41.0,34.3765,13.702,54.299,13.278675561107098,36.0,4
wheat,IN,IN-12-0207,2006,3.277,307010.0,93690.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,20.181523287671233,31.26731780821918,25.48346301369863,1.6129671232876714,588.7330000000001,18960892.880821917,4.746753424657534,28.456476712328765,-3.1337863013698635,365.0,3.4280109589041095,1.847,6.507,174.79084657534247,148.109,252.558,365.0,0.39961363636363634,0.198,0.677,0.131442482939699,44.0,35.06827777777778,13.475,54.033,13.562735401746131,36.0,4
wheat,IN,IN-12-0207,2007,2.773,255920.0,92300.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.879569863013696,30.97550410958904,25.12833698630137,1.8072849315068493,659.659,18694429.009589043,4.760279452054794,28.268479452054798,-2.9529945205479455,365.0,3.2377753424657536,1.393,5.061,168.33375342465754,146.911,211.61,365.0,0.38933333333333336,0.202,0.618,0.12881101048731916,42.0,34.56363888888889,14.888,59.126,14.393134943244448,36.0,4
wheat,IN,IN-12-0207,2008,3.581,339170.0,94710.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.395188524590164,30.055245901639342,24.384825136612022,3.382469945355191,1237.984,17874063.096994534,4.266945355191257,24.765385245901637,-0.8844754098360657,366.0,3.784287671232877,0.845,6.422,194.79126849315068,145.979,287.095,365.0,0.4039736842105263,0.194,0.638,0.11733331750560265,38.0,35.477722222222226,13.945,51.934,12.195060048141531,36.0,4
wheat,IN,IN-12-0207,2009,2.912,275540.0,94620.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.919046575342467,30.85149589041096,25.104498630136987,2.244635616438356,819.292,19033286.556164384,4.747213698630137,27.60441369863014,-2.502578082191781,365.0,3.2297890410958905,1.17,5.555,170.4158109589041,146.478,218.106,365.0,0.4014047619047619,0.165,0.625,0.14437013060504422,42.0,36.38088888888889,14.858,58.559,14.586162244259905,36.0,4
wheat,IN,IN-12-0207,2010,3.509,332020.0,94630.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,20.20483287671233,30.99292602739726,25.39240273972603,2.5133123287671233,917.359,18417579.545205478,4.544254794520548,27.598690410958906,-2.0309424657534247,365.0,3.177427397260274,0.697,6.038,174.6450876712329,145.753,257.548,365.0,0.3993888888888889,0.206,0.746,0.1666529803904385,36.0,38.07844444444444,14.587,61.507,16.060276120103545,36.0,4
wheat,IN,IN-12-0207,2011,3.732,350410.0,93890.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.228895890410957,30.126945205479455,24.39739178082192,2.6734739726027397,975.818,18372435.1369863,4.316835616438356,25.288205479452053,-1.6433616438356164,365.0,3.438764383561644,1.128,5.792,179.65527397260274,146.377,246.285,365.0,0.44561538461538464,0.227,0.709,0.13947205254564635,39.0,39.29944444444445,16.909,63.139,13.98129663401267,36.0,4
wheat,IN,IN-12-0207,2012,3.913,366690.0,93700.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.2303306010929,30.37904918032787,24.503054644808746,2.4394071038251366,892.823,18684830.362704918,4.7221284153005465,28.337674863387978,-2.28272131147541,366.0,3.43298087431694,1.071,5.73,180.24719125683058,146.244,251.378,366.0,0.40315,0.213,0.655,0.13750124474961056,40.0,37.81427777777778,15.743,57.899,14.602540535539132,36.0,4
wheat,IN,IN-12-0207,2013,3.734,360660.0,96590.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.15058904109589,29.752131506849317,24.176665753424658,3.375328767123287,1231.995,17911972.85479452,4.223797260273972,23.916843835616437,-0.8484684931506848,365.0,3.7751698630136983,1.286,6.391,188.9009506849315,146.747,265.467,365.0,0.4550930232558139,0.234,0.662,0.1409362932664611,43.0,41.917833333333334,17.196,64.226,14.583633161870193,36.0,4
wheat,IN,IN-12-0207,2014,1.706,164870.0,96640.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.481495890410958,30.0765397260274,24.507572602739724,1.9240712328767124,702.2860000000001,18603388.7369863,4.5014301369863015,26.085120547945206,-2.5773589041095892,365.0,3.3177863013698627,1.481,5.084,172.5147287671233,147.327,208.186,365.0,0.4385897435897436,0.232,0.711,0.15161285842370434,39.0,40.580416666666665,18.89,64.786,15.60427044181908,36.0,4
wheat,IN,IN-12-0207,2015,3.326,324770.0,97650.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,20.29015616438356,31.06141643835616,25.45567123287671,1.844254794520548,673.153,18406051.289041094,4.59448493150685,28.12837808219178,-2.750230136986301,365.0,2.9278438356164385,0.988,5.166,160.3932602739726,146.191,198.18,365.0,0.43400000000000005,0.247,0.669,0.13700507378890184,42.0,40.436083333333336,19.697,66.219,15.103471580827277,36.0,4
wheat,IN,IN-12-0207,2016,4.14,410700.0,99200.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,20.420565573770492,31.294887978142075,25.530292349726775,2.1966448087431694,803.972,18415014.236338798,4.4882950819672125,26.770795081967215,-2.2916502732240436,366.0,2.7067732240437157,0.618,5.282,163.34348633879782,145.674,211.238,366.0,0.4277777777777778,0.236,0.657,0.13829205350811763,36.0,39.87516666666667,18.738,60.562,14.261921290124771,36.0,4
wheat,IN,IN-12-0207,2017,3.754,360510.0,96030.0,331.271,95.255,1003.4,43.14,26.846,79.0401,2326.0,14.424,1.485,5.0,19.825556164383563,30.944687671232877,25.046208219178084,1.7369561643835618,633.989,18517242.00547945,4.460632876712329,26.304901369863014,-2.7236767123287673,365.0,2.6473890410958907,0.659,4.852,157.66651506849314,145.717,190.18,365.0,0.44978378378378375,0.228,0.691,0.14512104815848947,37.0,41.94836111111111,19.027,68.53,16.04530772736606,36.0,4
wheat,IN,IN-12-0209,2001,2.514,379010.0,150750.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,19.73452328767123,30.65166301369863,24.86739178082192,2.8600904109589043,1043.933,18392704.465068493,4.450416438356164,25.5298,-1.5903260273972604,365.0,,,,,,,,0.4060697674418604,0.194,0.656,0.12855263797719987,43.0,36.584944444444446,14.376,52.563,11.99762816070492,36.0,3
wheat,IN,IN-12-0209,2002,2.453,364430.0,148590.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.505112328767122,31.558912328767125,25.741986301369867,2.040024657534247,744.609,18856186.75547945,4.8949123287671235,29.15726301369863,-2.854887671232877,365.0,,,,,,,,0.39276190476190476,0.206,0.618,0.12694838773101016,42.0,34.38836111111111,14.848,54.492,13.043638758639132,36.0,3
wheat,IN,IN-12-0209,2003,2.626,398600.0,151770.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,19.988610958904108,30.476794520547948,24.932868493150682,3.769991780821918,1376.047,17888375.476712327,4.400279452054795,26.40274794520548,-0.6302876712328768,365.0,4.189805389221557,1.529,6.354,208.9916616766467,148.501,286.282,334.0,0.4042702702702703,0.171,0.787,0.1660380894468108,37.0,36.729305555555555,13.264,54.315,13.49548418825337,36.0,4
wheat,IN,IN-12-0209,2004,2.392,362240.0,151430.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.2464043715847,30.789013661202187,25.20155737704918,2.8183879781420766,1031.53,18789298.356557377,4.686204918032787,26.53144262295082,-1.8678169398907103,366.0,3.8497158469945356,1.914,6.633,191.53621584699454,149.804,259.666,366.0,0.4273414634146342,0.197,0.727,0.14976074414814075,41.0,38.15736111111111,14.667,60.133,13.663184728423161,36.0,4
wheat,IN,IN-12-0209,2005,2.154,332440.0,154310.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.29054794520548,31.117471232876714,25.453542465753422,2.4209534246575344,883.648,18666615.08767123,4.71027397260274,28.491764383561645,-2.2893205479452052,365.0,3.711295890410959,1.457,6.546,188.5965917808219,148.358,259.819,365.0,0.406046511627907,0.179,0.651,0.1402901675759706,43.0,35.99813888888889,14.127,54.599,13.435557038061944,36.0,4
wheat,IN,IN-12-0209,2006,2.497,378450.0,151570.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.748235616438354,31.7611698630137,25.998512328767124,1.792745205479452,654.352,18681787.646575343,4.819506849315069,29.185134246575345,-3.0267616438356164,365.0,3.4112520547945206,1.621,5.791,174.94534520547944,148.563,235.709,365.0,0.4012380952380952,0.198,0.682,0.1286799413033918,42.0,34.84455555555556,13.734,50.933,12.402353333010042,36.0,4
wheat,IN,IN-12-0209,2007,2.59,388870.0,150170.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.33544109589041,30.991649315068493,25.32497808219178,2.486419178082192,907.543,18421659.72260274,4.67433698630137,27.07017808219178,-2.1879178082191784,365.0,3.3660082191780822,1.328,5.2,173.24964383561644,147.98,217.371,365.0,0.38597560975609757,0.201,0.635,0.12921019460647792,41.0,35.07919444444445,15.093,52.326,12.815002100929425,36.0,4
wheat,IN,IN-12-0209,2008,2.916,461310.0,158200.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.19844262295082,30.742409836065573,25.14712295081967,4.779355191256831,1749.244,17696326.025273222,4.3876803278688525,26.484677595628416,0.3916748633879782,366.0,3.836183561643836,1.175,7.01,197.1836712328767,147.54,308.162,365.0,0.4040263157894737,0.184,0.582,0.11893070588488054,38.0,34.488305555555556,13.83,49.429,11.418251241685562,36.0,4
wheat,IN,IN-12-0209,2009,2.736,443310.0,162030.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.593309589041095,31.620953424657532,25.858676712328766,2.253038356164384,822.359,18993602.647945207,4.944487671232877,29.411057534246577,-2.691449315068493,365.0,3.308846575342466,1.127,5.786,174.12372054794523,147.531,235.457,365.0,0.40611627906976744,0.212,0.66,0.14149965662120972,43.0,36.823499999999996,15.54,56.739,13.788208766913854,36.0,4
wheat,IN,IN-12-0209,2010,3.275,541530.0,165370.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.913473972602738,31.64486301369863,26.026512328767122,2.593917808219178,946.78,18613155.33561644,4.723454794520547,29.077523287671234,-2.12953698630137,365.0,3.175306849315069,1.066,5.342,171.40315890410957,147.364,224.711,365.0,0.38962857142857144,0.21,0.706,0.15303826620936917,35.0,37.596361111111115,15.679,60.417,14.82490392385689,36.0,4
wheat,IN,IN-12-0209,2011,3.275,555300.0,169580.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,19.984169863013697,30.657583561643836,25.023520547945203,3.1095123287671234,1134.972,18306242.820547946,4.435841095890411,26.215482191780822,-1.3263287671232877,365.0,3.426934246575342,0.982,6.056,182.01511506849317,147.295,257.942,365.0,0.4352564102564103,0.203,0.668,0.14209813472399202,39.0,38.89263888888889,15.654,58.206,12.975884839969826,36.0,4
wheat,IN,IN-12-0209,2012,3.284,560590.0,170680.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,19.962898907103828,31.10339617486339,25.26116393442623,2.3601639344262293,863.8199999999999,18648365.956284154,4.849715846994536,29.76101639344262,-2.4895519125683063,366.0,3.585622950819672,1.415,6.02,185.35425136612022,148.224,267.371,366.0,0.41950000000000004,0.206,0.68,0.1538222473629344,38.0,37.74105555555556,15.948,59.157,13.681132267144818,36.0,4
wheat,IN,IN-12-0209,2013,3.416,595900.0,174450.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,19.861375342465752,30.349290410958904,24.795594520547944,3.4280712328767127,1251.246,17901261.783561643,4.35694794520548,24.91767397260274,-0.9288767123287672,365.0,3.866945205479452,1.543,6.426,193.13996986301373,148.467,263.36,365.0,0.4619487179487179,0.23,0.773,0.14475950086408265,39.0,40.614222222222224,17.169,61.319,12.884310638715624,36.0,4
wheat,IN,IN-12-0209,2014,1.959,341440.0,174250.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.19379178082192,30.796254794520546,25.220082191780822,2.3239013698630138,848.224,18518616.952054795,4.655723287671233,27.631736986301373,-2.3318219178082193,365.0,3.540646575342466,1.715,5.259,179.16727671232877,149.285,216.236,365.0,0.43799999999999994,0.23,0.709,0.14590907942777057,38.0,39.37105555555556,19.696,60.941,13.045487215222732,36.0,4
wheat,IN,IN-12-0209,2015,2.485,460640.0,185390.0,333.019,96.189,748.0,17.956,25.93618,80.74561,4166.0,14.419,1.495,5.0,20.930616438356164,31.628460273972603,26.005649315068492,2.0454794520547948,746.6,18289221.05958904,4.6702082191780825,28.60684109589041,-2.6247287671232877,365.0,3.169824657534247,1.381,5.178,166.6269506849315,148.1,198.441,365.0,0.4146341463414634,0.233,0.663,0.13643565444882086,41.0,37.79394444444445,19.386,62.473,13.466256266141562,36.0,4
