crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_prec_z,yield_z
wheat,IN,IN-08-0704,2014,349.263,110.773,5.6,0.125,21.1195,85.36791,4458.0,10.759,1.571,4.0,-0.023336753903005953,-0.11679206138368939
wheat,IN,IN-08-0704,2015,349.263,110.773,5.6,0.125,21.1195,85.36791,4458.0,10.759,1.571,4.0,-0.642794394680258,0.19567456841660735
wheat,IN,IN-08-0704,2016,349.263,110.773,5.6,0.125,21.1195,85.36791,4458.0,10.759,1.571,4.0,-0.4899629921507355,1.5558234275473124
wheat,IN,IN-08-0705,2001,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,2.1097673681870917,0.49188309389830775
wheat,IN,IN-08-0705,2002,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,-1.6167113895628542,0.8247783820910954
wheat,IN,IN-08-0705,2003,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,0.6695288062339187,-0.6256939450346215
wheat,IN,IN-08-0705,2004,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,-1.491276546761423,0.5949221116722667
wheat,IN,IN-08-0705,2005,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,-0.261426948963117,1.0229303393487064
wheat,IN,IN-08-0705,2006,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,-0.44369215477594626,-0.8238459022922324
wheat,IN,IN-08-0705,2007,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,0.2083943843320452,-0.4513202226479232
wheat,IN,IN-08-0705,2008,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,1.0074874855097018,-0.8238459022922324
wheat,IN,IN-08-0705,2009,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,-0.8655292454379373,0.8802609301232258
wheat,IN,IN-08-0705,2010,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,0.9620723319725716,0.682108972865615
wheat,IN,IN-08-0705,2011,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,-1.022398703505082,-0.1659814041969623
wheat,IN,IN-08-0705,2012,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,0.39131065082384714,-0.5622853187121858
wheat,IN,IN-08-0705,2013,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,0.5972725587533233,-0.8238459022922324
wheat,IN,IN-08-0705,2014,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,0.31884947280366127,-0.8238459022922324
wheat,IN,IN-08-0705,2015,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,-0.8047461183343276,1.8155381683791532
wheat,IN,IN-08-0705,2016,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,-0.5617479112369854,-2.147500976773078
wheat,IN,IN-08-0705,2017,347.401,110.744,3.4,0.041,19.72493,84.53291,8398.0,12.034,1.372,4.0,0.8028459599615126,0.9357434781553581
wheat,IN,IN-08-0706,2001,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,1.1585347235825707,-1.4667702284869835
wheat,IN,IN-08-0706,2002,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,-1.949630869962464,-1.4133356392984373
wheat,IN,IN-08-0706,2003,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,1.2398703725566516,-1.4384813283283415
wheat,IN,IN-08-0706,2004,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,-1.019957046460198,-0.794123046937047
wheat,IN,IN-08-0706,2005,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,0.251642883008446,-0.7595477245209292
wheat,IN,IN-08-0706,2006,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,-0.06716308250897449,-0.6935402908174303
wheat,IN,IN-08-0706,2007,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,0.7017882137625151,-0.1183326542583724
wheat,IN,IN-08-0706,2008,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,0.3562502971798725,-0.06804127619856402
wheat,IN,IN-08-0706,2009,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,-0.929938047082769,0.15826992507057297
wheat,IN,IN-08-0706,2010,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,0.20430287589962154,0.2337069921602855
wheat,IN,IN-08-0706,2011,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,-1.0900532170223267,-0.22834504376420356
wheat,IN,IN-08-0706,2012,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,0.8091653897575439,0.6328948055100141
wheat,IN,IN-08-0706,2013,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,1.0585703235154906,0.9094973848389603
wheat,IN,IN-08-0706,2014,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,1.4103563648880166,0.9629319740275063
wheat,IN,IN-08-0706,2015,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,-1.0371103838744458,0.9692183962849823
wheat,IN,IN-08-0706,2016,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,-0.3812376762930043,1.5569988773589922
wheat,IN,IN-08-0706,2017,341.763,109.123,20.5,0.26,19.99158,82.95053,7902.0,13.342,1.419,5.0,-0.7153911209465456,1.5569988773589922
wheat,IN,IN-08-0707,2001,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,1.4373189980834336,-0.9142760576348855
wheat,IN,IN-08-0707,2002,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-0.344433149744417,-1.4577268611241527
wheat,IN,IN-08-0707,2003,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-0.22763546726445855,-0.6925481298112638
wheat,IN,IN-08-0707,2004,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-1.0272540795272609,-1.1533944111701628
wheat,IN,IN-08-0707,2005,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-0.7898932337877912,-1.0925279211793648
wheat,IN,IN-08-0707,2006,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,0.31819851677024225,-0.931666483346542
wheat,IN,IN-08-0707,2007,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,0.8004279533971361,-0.7708050455137183
wheat,IN,IN-08-0707,2008,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,0.4047778148804819,-0.6099436076808956
wheat,IN,IN-08-0707,2009,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-0.8039151807450788,0.04654496293413935
wheat,IN,IN-08-0707,2010,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-2.2256513763584436,0.511738850720952
wheat,IN,IN-08-0707,2011,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,2.0482982317998273,0.8899806099494819
wheat,IN,IN-08-0707,2012,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-0.26781798662758544,0.8899806099494819
wheat,IN,IN-08-0707,2013,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,0.4699084090254662,1.0551896542102193
wheat,IN,IN-08-0707,2014,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,0.1935728217270026,1.0638848670660475
wheat,IN,IN-08-0707,2015,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-0.14712988279159703,1.0508420477823055
wheat,IN,IN-08-0707,2016,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,-0.6330790335365039,0.4378295414464121
wheat,IN,IN-08-0707,2017,350.115,111.333,3.9,0.047,21.46509,85.80853,8299.0,12.963,1.361,5.0,0.7943066446995406,1.676897373401941
wheat,IN,IN-08-0708,2001,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-0.0015210027623071673,-2.6479402946669106
wheat,IN,IN-08-0708,2002,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-1.609543319381733,-1.6740648388928339
wheat,IN,IN-08-0708,2003,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,0.6256680089448289,-1.773057673683056
wheat,IN,IN-08-0708,2004,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-0.013024598525354638,0.44759240404354794
wheat,IN,IN-08-0708,2005,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-0.1100344734562668,0.48772463436390856
wheat,IN,IN-08-0708,2006,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,0.9993557967178228,0.6322006635172058
wheat,IN,IN-08-0708,2007,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,0.48843889445569455,0.5947439152182028
wheat,IN,IN-08-0708,2008,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-0.586914295664341,0.6669819297948512
wheat,IN,IN-08-0708,2009,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-1.5362351370429634,0.23622932435631708
wheat,IN,IN-08-0708,2010,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,1.883266053449707,0.21482546818545822
wheat,IN,IN-08-0708,2011,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-1.5148317105896145,0.05162106488265976
wheat,IN,IN-08-0708,2012,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,0.7531427569146478,0.5144794545774821
wheat,IN,IN-08-0708,2013,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,1.500939184701917,0.3887317995736861
wheat,IN,IN-08-0708,2014,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-0.14801749502440595,0.4074601737231879
wheat,IN,IN-08-0708,2015,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-0.6105762114855047,0.3833808355309714
wheat,IN,IN-08-0708,2016,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-0.04449376162178581,0.5546116848978422
wheat,IN,IN-08-0708,2017,340.211,113.818,1.0,0.012,18.89137,82.79857,8390.0,12.913,1.386,4.0,-0.07561868963035244,0.5144794545774821
wheat,IN,IN-08-0709,2001,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,0.573774594424811,-1.456476058199801
wheat,IN,IN-08-0709,2002,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,-0.7526537685604759,-2.279137170489315
wheat,IN,IN-08-0709,2003,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,-0.07662792849174872,-0.9789313149683266
wheat,IN,IN-08-0709,2004,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,-1.3403257292598594,-0.7822952442259543
wheat,IN,IN-08-0709,2005,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,-0.5911726518840256,-0.5776332114124655
wheat,IN,IN-08-0709,2006,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,0.06757351388263204,-0.5375034010568794
wheat,IN,IN-08-0709,2007,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,1.3922397717894692,0.07246971634802865
wheat,IN,IN-08-0709,2008,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,0.6463288245576272,0.9272346769220124
wheat,IN,IN-08-0709,2009,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,-0.8174098751329282,0.14871635602364272
wheat,IN,IN-08-0709,2010,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,-2.193623981887423,0.14871635602364272
wheat,IN,IN-08-0709,2011,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,1.6788805514597809,-0.35691925445674233
wheat,IN,IN-08-0709,2012,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,-0.23265190452653597,0.9994683355620675
wheat,IN,IN-08-0709,2013,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,1.0111230506053202,0.8509880372463993
wheat,IN,IN-08-0709,2014,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,0.13018597695508896,0.9432866010642469
wheat,IN,IN-08-0709,2015,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,0.017958458354640418,0.7867803406774615
wheat,IN,IN-08-0709,2016,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,-0.49197993203228374,0.911182752779778
wheat,IN,IN-08-0709,2017,349.906,108.702,6.4,0.062,21.81557,86.23064,10403.0,11.824,1.43,5.0,0.9783810297459098,1.1800524821622045
wheat,IN,IN-08-0710,2001,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,1.973878416683655,-0.9727398493429869
wheat,IN,IN-08-0710,2002,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,-1.967919519141815,-0.9727398493429869
wheat,IN,IN-08-0710,2003,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,1.1516847415332736,-0.8467811528557011
wheat,IN,IN-08-0710,2004,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,-0.6968595943388177,-0.05204175835258994
wheat,IN,IN-08-0710,2005,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,-0.07965345654056863,-0.5978627764641606
wheat,IN,IN-08-0710,2006,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,-0.2169715322765257,-0.3249522674083753
wheat,IN,IN-08-0710,2007,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,0.6735508934426999,-0.1989935709210896
wheat,IN,IN-08-0710,2008,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,0.5281904369392085,-0.16900340509078346
wheat,IN,IN-08-0710,2009,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,-1.3135751347213365,0.04392677230438965
wheat,IN,IN-08-0710,2010,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,0.4539460353868112,0.04392677230438965
wheat,IN,IN-08-0710,2011,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,-0.39494209270729813,-0.4209207980653549
wheat,IN,IN-08-0710,2012,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,0.5489461961744212,0.2598559662825937
wheat,IN,IN-08-0710,2013,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,0.1371145503296054,0.6017438567480828
wheat,IN,IN-08-0710,2014,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,0.8203930070509563,-0.5978627764641606
wheat,IN,IN-08-0710,2015,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,-1.093133247208738,2.4011538065664486
wheat,IN,IN-08-0710,2016,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,-1.0432687038529562,-0.5978627764641606
wheat,IN,IN-08-0710,2017,346.887,116.205,0.6,0.007,20.08284,83.97491,8033.0,13.112,1.346,4.0,0.5186190032474324,2.4011538065664486
wheat,IN,IN-08-0711,2001,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,1.6376120489720334,-0.8142547096154141
wheat,IN,IN-08-0711,2002,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,-1.7003099658846648,-0.765656710562885
wheat,IN,IN-08-0711,2003,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,0.9037766147915255,-0.6576611571128205
wheat,IN,IN-08-0711,2004,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,-1.807053046132178,-0.8412535979779303
wheat,IN,IN-08-0711,2005,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,-0.23024175629952356,-0.8412535979779303
wheat,IN,IN-08-0711,2006,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,1.488411323139754,-1.0653443713868143
wheat,IN,IN-08-0711,2007,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,0.07600170239746448,-1.0653443713868143
wheat,IN,IN-08-0711,2008,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,0.3985485644193404,-1.0653443713868143
wheat,IN,IN-08-0711,2009,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,0.3982499461681737,-0.4119712730139232
wheat,IN,IN-08-0711,2010,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,-0.28914544313729784,-0.39037216232391025
wheat,IN,IN-08-0711,2011,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,-1.1417969914027994,1.1053662529594852
wheat,IN,IN-08-0711,2012,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,0.07405338984543823,1.253860138953324
wheat,IN,IN-08-0711,2013,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,1.0657490915818943,1.183663029210782
wheat,IN,IN-08-0711,2014,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,-0.19808446266116053,1.0945666976144788
wheat,IN,IN-08-0711,2015,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,-1.0514450836830935,0.9136741455856201
wheat,IN,IN-08-0711,2016,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,0.25628386586793783,0.9136741455856201
wheat,IN,IN-08-0711,2017,347.997,94.02,9.3,0.269,19.92639,85.64238,3471.0,10.864,1.451,4.0,0.11939020201714905,1.4536519128359437
wheat,IN,IN-08-0712,2001,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,0.7592239692241574,-0.6930694273806929
wheat,IN,IN-08-0712,2002,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-1.2277423789918578,-1.476894472409973
wheat,IN,IN-08-0712,2003,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,0.8246727868853237,0.3784888620264249
wheat,IN,IN-08-0712,2004,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-0.8939827249996979,-1.1842003100256218
wheat,IN,IN-08-0712,2005,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-0.6982846301861093,-0.9758417537520153
wheat,IN,IN-08-0712,2006,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-0.4004661191755265,-0.7228349354197795
wheat,IN,IN-08-0712,2007,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,0.22338533770576402,-0.5988119852569179
wheat,IN,IN-08-0712,2008,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,0.517372839170909,-0.6285774932960045
wheat,IN,IN-08-0712,2009,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-0.6067420550803975,-0.7029912633937218
wheat,IN,IN-08-0712,2010,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-1.6103597109266201,-0.08287651257941736
wheat,IN,IN-08-0712,2011,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,2.2883690517325945,2.2735595405149396
wheat,IN,IN-08-0712,2012,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,1.101926559793409,0.616612926339118
wheat,IN,IN-08-0712,2013,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-0.24054819157515364,0.7108703684628918
wheat,IN,IN-08-0712,2014,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,0.31916926764262804,0.691026696436834
wheat,IN,IN-08-0712,2015,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-0.41491971391679744,0.4082543700655116
wheat,IN,IN-08-0712,2016,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,-0.8993780270681525,0.5521209922544309
wheat,IN,IN-08-0712,2017,345.762,109.45,3.4,0.05,21.57888,84.2326,6658.0,11.497,1.504,4.0,0.9583037397655073,1.4351643974139998
wheat,IN,IN-08-0713,2001,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,0.16924654793603286,-0.8029565747588852
wheat,IN,IN-08-0713,2002,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,-0.5924361225871878,-1.1219782733705956
wheat,IN,IN-08-0713,2003,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,0.8815341131294744,-0.8706278441613693
wheat,IN,IN-08-0713,2004,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,-0.9633038639771347,-1.436166309882128
wheat,IN,IN-08-0713,2005,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,-0.9487628319516228,-0.9286317893634984
wheat,IN,IN-08-0713,2006,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,-0.8768262707924075,-0.7884555884583535
wheat,IN,IN-08-0713,2007,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,1.0533047870359973,-0.5709407939503696
wheat,IN,IN-08-0713,2008,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,0.6697045162773388,-0.537105159249127
wheat,IN,IN-08-0713,2009,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,-1.097772537907451,1.5752051785284087
wheat,IN,IN-08-0713,2010,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,-2.018567350011423,1.6960467310328438
wheat,IN,IN-08-0713,2011,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,2.0609288382146325,1.7202150415337305
wheat,IN,IN-08-0713,2012,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,0.13367084352713426,0.361955991383874
wheat,IN,IN-08-0713,2013,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,-0.15548017206179196,0.14927485897606704
wheat,IN,IN-08-0713,2014,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,0.04343195612627221,0.17827683157713164
wheat,IN,IN-08-0713,2015,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,0.6420268766504361,0.33295401878280945
wheat,IN,IN-08-0713,2016,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,0.17885921963139764,0.41995993658600317
wheat,IN,IN-08-0713,2017,344.309,110.285,1.5,0.015,22.33215,84.6877,9733.0,10.835,1.565,4.0,0.8204414507603117,0.6229737447934552
wheat,IN,IN-08-0714,2001,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,1.1268566100955328,-0.5509201433421738
wheat,IN,IN-08-0714,2002,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,-0.5337157142980226,-1.3469757728924112
wheat,IN,IN-08-0714,2003,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,0.823767937131054,-1.5292053748376466
wheat,IN,IN-08-0714,2004,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,-2.0948945525892646,-0.838651093782019
wheat,IN,IN-08-0714,2005,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,-0.6605078091548292,-0.4262367314849074
wheat,IN,IN-08-0714,2006,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,0.26679198577999447,-0.2967578037869776
wheat,IN,IN-08-0714,2007,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,0.607615198528551,-0.24400712953967207
wheat,IN,IN-08-0714,2008,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,1.5293607141072245,-0.45980534236955656
wheat,IN,IN-08-0714,2009,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,-0.7340573271275427,-0.07616407511642952
wheat,IN,IN-08-0714,2010,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,-1.719954265502167,-0.38787260475959473
wheat,IN,IN-08-0714,2011,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,1.113015560696822,1.3001489711541623
wheat,IN,IN-08-0714,2012,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,-0.659862158511785,-0.05698201175377316
wheat,IN,IN-08-0714,2013,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,0.23168421449494256,0.03413278921884399
wheat,IN,IN-08-0714,2014,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,-0.34559867794473553,-0.11932371768240578
wheat,IN,IN-08-0714,2015,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,0.2800268578327772,1.7988826185832274
wheat,IN,IN-08-0714,2016,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,-0.08627236566736304,1.7988826185832274
wheat,IN,IN-08-0714,2017,352.375,104.188,0.1,0.003,20.99375,86.41875,2504.0,10.068,1.432,4.0,0.8557437921288062,1.4008548038081086
wheat,IN,IN-08-0716,2001,348.5,93.25,0.0,0.001,20.2,86.25,1733.0,12.508,1.406,4.0,1.3452282656142895,-1.8957512093109063
