crop_name,country_code,adm_id,harvest_year,yield,production,harvest_area,sos,eos,awc,bulk_density,drainage_class,latitude,longitude,region_area,crop_area,crop_area_percentage,avg_tmin,avg_tmax,avg_tavg,avg_rad,avg_et0,avg_vpd,avg_cwb,avg_ssm,avg_rsm,avg_ndvi,avg_fpar
wheat,IN,IN-12-0212,2014,2.122,367960.0,173400.0,335.429,106.842,12.876,1.626,5.0,24.72275,78.527,5048.0,3003.1,59.49,13.759919117647057,25.641213235294117,19.36372794117647,17862681.13235294,3.6447132352941174,21.508970588235297,-2.725669117647059,5.389125,269.75265441176475,0.5413125,52.219384615384605
wheat,IN,IN-12-0212,2015,1.738,246450.0,141800.0,335.429,106.842,12.876,1.626,5.0,24.72275,78.527,5048.0,3003.1,59.49,14.049772058823528,25.60683088235294,19.368610294117648,17344347.400735293,3.5473823529411765,20.466941176470588,-1.9199632352941176,4.662977941176471,233.69294117647064,0.5271111111111112,51.03138461538462
wheat,IN,IN-12-0212,2016,3.065,525510.0,171450.0,335.429,106.842,12.876,1.626,5.0,24.72275,78.527,5048.0,3003.1,59.49,14.92741911764706,28.350794117647055,21.349463235294117,18462384.17647059,4.137272058823529,27.72861029411765,-3.9465514705882354,3.602029411764706,208.390375,0.418,41.19753846153847
wheat,IN,IN-12-0212,2017,2.78,424390.0,152660.0,335.429,106.842,12.876,1.626,5.0,24.72275,78.527,5048.0,3003.1,59.49,14.364072992700729,28.303000000000004,21.016313868613135,19067789.18978102,4.233350364963504,28.62993430656934,-4.1142919708029195,4.009270072992701,220.17226277372262,0.5141666666666667,48.41592857142858
wheat,IN,IN-12-0213,2003,2.983,389790.0,130680.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,12.9612196969697,25.86146212121212,18.987386363636364,17016775.87878788,3.619454545454546,22.955166666666663,-3.236257575757576,3.0198955223880595,165.66589552238807,0.47062499999999996,48.69576923076924
wheat,IN,IN-12-0213,2004,3.179,370250.0,116480.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,12.977500000000001,25.99110606060606,19.091992424242424,17585155.518939395,3.6344848484848487,23.10456818181818,-3.0855303030303034,4.067174242424242,205.5356818181818,0.4667692307692309,48.52146153846154
wheat,IN,IN-12-0213,2005,3.073,364340.0,118580.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,13.858473684210525,26.19866917293233,19.77712030075188,17067271.342105262,3.6227819548872184,22.528533834586465,-3.239669172932331,3.6582255639097743,186.8059097744361,0.45941176470588235,47.25323076923077
wheat,IN,IN-12-0213,2006,2.82,407990.0,144700.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,13.27578787878788,27.500386363636363,20.091310606060606,17774056.84090909,3.9869545454545454,26.57718939393939,-3.750151515151515,3.391666666666667,177.9682803030303,0.4424705882352941,44.40184615384615
wheat,IN,IN-12-0213,2007,1.777,259830.0,146200.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,13.525606060606062,26.57012121212121,19.727522727272728,17389136.24621212,3.8253712121212122,23.88612121212121,-3.2015378787878794,3.2145681818181817,170.16300757575758,0.4544705882352941,46.13515384615385
wheat,IN,IN-12-0213,2008,3.127,465780.0,148950.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,12.830833333333334,26.469265151515152,19.270530303030302,17381929.272727273,3.9129696969696965,25.495719696969694,-3.7657348484848483,2.8481742424242427,163.3774393939394,0.3766,35.691
wheat,IN,IN-12-0213,2009,2.76,373260.0,135220.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,13.744413533834585,26.9123007518797,20.04842105263158,17500950.54887218,3.717894736842105,23.24636842105263,-3.5494285714285714,3.4111804511278194,178.8068947368421,0.4789411764705882,47.100846153846156
wheat,IN,IN-12-0213,2010,3.197,467790.0,146310.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,13.81880303030303,27.125803030303032,20.19913636363636,17529609.37121212,3.7410833333333335,25.333545454545455,-3.4778712121212116,3.1625151515151515,170.78556818181818,0.49412500000000004,50.991076923076925
wheat,IN,IN-12-0213,2011,3.362,484380.0,144070.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,12.50337878787879,25.784659090909088,18.81884090909091,17644961.386363637,3.663060606060606,22.866840909090907,-3.535598484848485,3.1363636363636367,170.1734393939394,0.5042666666666666,50.47061538461538
wheat,IN,IN-12-0213,2012,3.212,467110.0,145440.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,12.169871212121212,25.383568181818177,18.441136363636367,17644302.14962121,3.689916666666667,22.587757575757575,-3.303113636363636,3.438287878787879,178.53710606060608,0.478,49.586999999999996
wheat,IN,IN-12-0213,2013,2.98,445320.0,149460.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,12.09757142857143,25.138977443609026,18.263270676691732,17364566.5037594,3.493721804511278,20.5539022556391,-2.5903609022556395,3.542789473684211,180.79475939849627,0.49662500000000004,49.849
wheat,IN,IN-12-0213,2014,1.329,206240.0,155130.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,12.937530303030304,24.428280303030306,18.326689393939393,16550192.943181818,3.268727272727273,18.354121212121214,-2.2950984848484848,3.948840909090909,196.55369696969697,0.5415714285714286,52.663307692307704
wheat,IN,IN-12-0213,2015,1.88,298120.0,158550.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,13.32223484848485,24.61253787878788,18.58425,16150965.257575758,3.176159090909091,18.227977272727273,-1.8743257575757575,3.4614772727272727,173.84810606060606,0.5090714285714286,52.914692307692306
wheat,IN,IN-12-0213,2016,3.716,547850.0,147430.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,14.389454545454544,27.59835606060607,20.65307575757576,17164923.560606062,3.739295454545454,24.875348484848487,-3.487454545454546,2.5126893939393935,157.9193712121212,0.4150625,42.39315384615385
wheat,IN,IN-12-0213,2017,3.624,581170.0,160360.0,331.808,98.821,12.902,1.606,5.0,26.14758,79.32082,4563.0,1394.0,30.55,13.485796992481202,26.967827067669173,19.77772932330827,17546549.338345863,3.76815037593985,24.18935338345865,-3.5529774436090222,2.8537593984962406,164.33893984962404,0.5096875000000001,51.61176923076923
wheat,IN,IN-12-0214,2003,2.313,190150.0,82200.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,13.209480916030532,26.13070229007634,19.226068702290075,17249757.496183205,3.612786259541985,22.847641221374047,-3.07863358778626,3.235794117647059,172.84867647058826,0.4275625,42.703
wheat,IN,IN-12-0214,2004,1.734,130020.0,74970.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,13.302534351145038,26.438984732824423,19.478572519083972,17811644.82442748,3.703458015267176,23.727671755725193,-3.141763358778626,3.8919770992366414,199.8023282442748,0.4517692307692308,44.53646153846155
wheat,IN,IN-12-0214,2005,2.298,168800.0,73440.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,14.15645454545455,26.698507575757578,20.161848484848488,17370349.734848484,3.7260530303030306,23.35562878787879,-3.27075,3.612878787878788,186.76064393939396,0.47206249999999994,44.843923076923076
wheat,IN,IN-12-0214,2006,2.044,166780.0,81610.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,13.68354961832061,28.151473282442744,20.640267175572518,18032711.496183205,4.1019923664122135,28.126770992366414,-3.821435114503817,3.4157786259541982,180.08657251908397,0.4237058823529412,40.46976923076923
wheat,IN,IN-12-0214,2007,1.929,162410.0,84190.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,13.858801526717558,27.046419847328245,20.130328244274807,17670636.309160307,3.871290076335878,24.504175572519085,-3.201480916030534,3.256778625954199,172.79212213740456,0.4287058823529412,41.06330769230768
wheat,IN,IN-12-0214,2008,2.472,244030.0,98730.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,13.28596183206107,27.063687022900762,19.79442748091603,17586925.23664122,4.013030534351145,26.705709923664124,-3.8720076335877858,2.9671679389312975,166.544893129771,0.361375,33.42192307692308
wheat,IN,IN-12-0214,2009,2.522,229450.0,90970.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,14.032257575757576,27.31748484848485,20.39906818181818,17707950.060606062,3.778219696969697,23.893,-3.5836363636363635,3.4089318181818187,179.7028333333333,0.46776470588235286,43.882461538461534
wheat,IN,IN-12-0214,2010,2.665,258150.0,96880.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,14.179267175572518,27.600938931297712,20.581244274809162,17788179.015267175,3.8346946564885496,26.244244274809166,-3.4731526717557255,3.262412213740458,174.682106870229,0.49912500000000004,49.79676923076923
wheat,IN,IN-12-0214,2011,2.921,309110.0,105840.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,12.896343511450382,26.5066106870229,19.359725190839693,17936687.091603052,3.8017251908396945,24.50842748091603,-3.710885496183206,3.119,171.45024427480917,0.46780000000000005,44.4716923076923
wheat,IN,IN-12-0214,2012,2.848,322730.0,113300.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,12.62232824427481,25.97035114503817,18.963618320610685,17799702.333969466,3.7768625954198476,23.663969465648854,-3.4486259541984734,3.5380458015267173,184.03662595419846,0.4752,45.96184615384615
wheat,IN,IN-12-0214,2013,2.683,298730.0,111350.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,12.43301515151515,25.67845454545455,18.672075757575758,17626722.931818184,3.572621212121213,21.403621212121212,-2.72455303030303,3.620984848484848,185.84212121212119,0.49150000000000005,47.48630769230769
wheat,IN,IN-12-0214,2014,1.518,171990.0,113330.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,13.272893129770994,24.889190839694653,18.71619847328244,16844557.74427481,3.3440992366412217,19.064091603053438,-2.397152671755725,4.049274809160305,202.9433435114504,0.546076923076923,52.28792307692307
wheat,IN,IN-12-0214,2015,1.752,170850.0,97490.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,13.51136641221374,24.913419847328246,18.801809160305346,16436609.477099236,3.2123740458015266,18.337625954198476,-1.6158625954198476,3.6171145038167936,181.0750763358779,0.503857142857143,49.493
wheat,IN,IN-12-0214,2016,3.036,410130.0,135070.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,14.762091603053435,28.239007633587782,21.136312977099237,17369403.50572519,3.853893129770993,26.347671755725184,-3.5240458015267184,2.851687022900763,163.23799236641221,0.3571764705882353,35.921076923076924
wheat,IN,IN-12-0214,2017,3.13,354010.0,113110.0,333.252,99.855,12.823,1.618,5.0,25.77639,79.7932,3894.0,1617.9,41.548,13.819053030303028,27.47482575757576,20.244530303030302,17827363.825757574,3.8904469696969697,25.478075757575755,-3.774704545454546,3.124545454545454,171.8210606060606,0.4898125,49.77292307692308
wheat,IN,IN-12-0215,2003,1.807,247950.0,137250.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,13.558656488549616,26.41669465648855,19.56185496183206,17375887.950381678,3.6585267175572525,23.16928244274809,-3.131770992366412,3.4812352941176474,179.7859705882353,0.4593529411764706,41.510384615384616
wheat,IN,IN-12-0215,2004,1.555,210960.0,135700.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,13.74895419847328,26.91696183206107,19.93483969465649,17898744.072519083,3.791022900763359,24.752045801526716,-3.2586183206106867,3.772419847328244,193.88186259541985,0.458875,40.63907692307692
wheat,IN,IN-12-0215,2005,1.411,189060.0,133990.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,14.67601515151515,27.241500000000002,20.68089393939394,17424452.481060605,3.8277651515151523,24.51276515151515,-3.4474621212121215,3.4637045454545454,180.5682803030303,0.45349999999999996,40.93353846153847
wheat,IN,IN-12-0215,2006,1.465,195290.0,133280.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,14.045854961832058,28.401259541984736,20.948870229007632,18118764.45610687,4.1206106870229,28.595366412213743,-3.7924656488549617,3.3657633587786258,177.95747328244272,0.4058235294117647,37.29592307692308
wheat,IN,IN-12-0215,2007,1.357,190780.0,140540.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,14.255687022900766,27.444267175572516,20.491419847328245,17762983.064885497,3.939900763358779,25.333885496183203,-3.2325954198473283,3.19306106870229,170.61100763358777,0.42900000000000005,40.01615384615384
wheat,IN,IN-12-0215,2008,1.82,275610.0,151460.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,13.73414503816794,27.355419847328246,20.147557251908395,17646162.576335877,4.024862595419847,26.99279389312977,-3.8788854961832064,2.9286488549618324,165.57127480916031,0.36706249999999996,33.24630769230769
wheat,IN,IN-12-0215,2009,1.677,247780.0,147720.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,14.478939393939392,27.825128787878786,20.892681818181817,17822382.920454547,3.8895909090909084,25.25144696969697,-3.7369242424242426,3.3225681818181823,176.49056818181816,0.4484705882352942,40.88484615384615
wheat,IN,IN-12-0215,2010,1.804,277390.0,153780.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,14.422198473282444,27.905244274809156,20.857778625954197,17888272.15648855,3.8959618320610687,27.143038167938933,-3.6021755725190845,3.174297709923664,171.65164122137404,0.482125,45.654076923076914
wheat,IN,IN-12-0215,2011,2.1,334680.0,159350.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,13.42065648854962,27.075419847328245,19.863778625954197,18035569.26335878,3.903877862595419,25.919832061068707,-3.804572519083969,2.977763358778626,167.67990076335877,0.43199999999999994,39.40061538461539
wheat,IN,IN-12-0215,2012,2.231,343010.0,153750.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,13.155297709923664,26.345160305343516,19.39435114503817,17847879.46183206,3.8315801526717554,24.34646564885496,-3.507557251908397,3.4739694656488553,181.25909160305343,0.4618125,42.73630769230769
wheat,IN,IN-12-0215,2013,1.901,311820.0,164070.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,13.03565909090909,26.348924242424243,19.261909090909093,17759502.34090909,3.7510984848484847,23.224719696969693,-3.2307196969696967,3.506833333333333,180.9054090909091,0.4672941176470588,43.172538461538466
wheat,IN,IN-12-0215,2014,0.91,137990.0,151690.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,13.668045801526718,25.275648854961833,19.097229007633587,16962982.927480917,3.4063053435114505,19.752786259541985,-2.363862595419848,3.9344885496183206,196.81270229007634,0.5479999999999999,47.931461538461534
wheat,IN,IN-12-0215,2015,1.2,27450.0,22870.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,13.929442748091603,25.236335877862597,19.15789312977099,16573214.721374046,3.278954198473282,18.875435114503816,-1.668503816793893,3.5282061068702295,177.11917557251908,0.5111875,46.38861538461539
wheat,IN,IN-12-0215,2016,2.345,462310.0,197160.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,15.153832061068703,28.671503816793898,21.53200763358779,17385785.916030534,3.9232137404580154,27.422526717557254,-3.5307709923664117,2.7925572519083968,162.08057251908397,0.3592352941176471,32.98269230769232
wheat,IN,IN-12-0215,2017,2.288,363700.0,158940.0,333.978,99.541,12.849,1.617,5.0,25.49938,80.47427,4449.0,842.0,18.925,14.178659090909091,27.769659090909094,20.581401515151516,17928374.208333332,3.964901515151515,26.219727272727273,-3.8778333333333332,3.085590909090909,170.82400757575758,0.4733125,44.50261538461538
wheat,IN,IN-12-0216,2003,2.6,178850.0,68780.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,13.505392307692306,26.26580769230769,19.53706153846154,17960486.071153846,3.750915384615385,22.171853846153844,-3.0665692307692307,4.165152777777777,215.95527777777775,0.47792307692307695,41.06961538461538
wheat,IN,IN-12-0216,2004,1.901,132020.0,69460.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,14.000215384615384,27.45103076923077,20.4642,18389920.503846154,3.995915384615385,25.449938461538462,-3.6739230769230775,4.790238461538461,239.19799230769232,0.48954545454545445,42.033076923076926
wheat,IN,IN-12-0216,2005,2.146,148620.0,69240.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,15.126534351145038,27.936213740458015,21.314534351145035,17624928.095419846,4.039526717557251,25.863068702290075,-3.531748091603053,4.124435114503816,214.22002290076333,0.4617857142857143,39.49346153846154
wheat,IN,IN-12-0216,2006,2.533,175640.0,69340.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,14.103715384615386,28.861976923076924,21.199684615384616,18618165.784615386,4.30106923076923,28.944423076923073,-3.999176923076923,3.7677923076923077,206.71609230769232,0.441125,39.516461538461535
wheat,IN,IN-12-0216,2007,2.541,175450.0,69060.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,14.159969230769232,27.27305384615385,20.489169230769228,18075993.923076924,3.9926384615384616,24.063884615384616,-3.1531846153846157,3.9270153846153852,207.46205384615388,0.5041538461538463,43.95661538461539
wheat,IN,IN-12-0216,2008,2.823,195650.0,69310.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,13.472638461538459,27.173061538461543,19.998261538461538,18116922.06153846,3.998076923076923,24.858192307692306,-3.8126307692307697,3.7654538461538465,206.2889076923077,0.4598461538461539,39.784076923076924
wheat,IN,IN-12-0216,2009,2.511,174740.0,69580.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,14.628312977099238,28.36136641221374,21.30254961832061,18374215.27480916,4.186946564885496,26.569702290076336,-4.13836641221374,3.8766030534351144,210.41331297709925,0.4453076923076923,41.28384615384615
wheat,IN,IN-12-0216,2010,2.781,192140.0,69090.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,14.411084615384615,28.62076923076923,21.216669230769227,18494808.06923077,4.321176923076923,29.445292307692306,-4.205523076923077,3.468784615384615,203.85541538461536,0.4790833333333333,43.73746153846154
wheat,IN,IN-12-0216,2011,3.019,209610.0,69430.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,13.26146153846154,27.50517692307692,20.101784615384616,18436774.26153846,4.049030769230769,26.049384615384614,-3.963753846153846,3.231553846153846,198.2081846153846,0.47959999999999997,43.349999999999994
wheat,IN,IN-12-0216,2012,3.079,214610.0,69710.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,13.479346153846155,26.998830769230768,19.90896153846154,18137775.590384614,4.043523076923077,25.014469230769233,-3.646461538461538,4.07946923076923,213.70242307692305,0.4954545454545455,44.59884615384616
wheat,IN,IN-12-0216,2013,2.723,188960.0,69400.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,13.296526717557253,26.792679389312976,19.710900763358776,18301104.48854962,3.96906106870229,24.028748091603056,-3.4777709923664117,3.9344885496183206,209.95987022900766,0.5055714285714287,46.434615384615384
wheat,IN,IN-12-0216,2014,1.851,127010.0,68620.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,13.692746153846153,25.868800000000004,19.4555,17398146.25,3.643792307692308,21.181184615384616,-2.772076923076923,4.548838461538461,226.25492307692306,0.5341818181818181,46.457076923076926
wheat,IN,IN-12-0216,2015,2.409,165020.0,68500.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,13.964538461538464,25.742600000000003,19.543546153846155,16814022.834615383,3.462223076923077,20.025784615384616,-2.557546153846154,3.957638461538462,207.7579923076923,0.5224545454545455,46.32223076923078
wheat,IN,IN-12-0216,2016,3.372,239150.0,70910.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,14.460015384615383,28.155430769230765,21.023592307692308,17766716.43846154,3.8988923076923077,25.10596153846154,-3.5175461538461534,2.8467846153846152,193.8251076923077,0.4875833333333333,43.57000000000001
wheat,IN,IN-12-0216,2017,3.381,234530.0,69360.0,338.136,103.241,13.935,1.517,4.0,25.50307,82.84904,1533.0,139.1,9.071,14.354687022900764,27.735106870229007,20.624893129770992,18282539.48854962,4.03648854961832,25.343152671755725,-3.918832061068702,3.718908396946565,208.85656488549617,0.5385833333333333,46.76292307692309
wheat,IN,IN-12-0217,2003,2.13,239020.0,112190.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.420518796992486,26.83106015037594,20.262135338345868,18311527.883458648,3.975030075187971,24.320999999999998,-3.3024436090225566,4.397068493150685,232.5135068493151,0.41488235294117654,39.32976923076923
wheat,IN,IN-12-0217,2004,1.449,142370.0,98250.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.936556390977444,28.109706766917295,21.28642857142857,18759828.90225564,4.296924812030076,28.44230827067669,-4.058984962406015,5.092894736842106,256.9876165413534,0.3934705882352942,37.424076923076925
wheat,IN,IN-12-0217,2005,1.61,157520.0,97810.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,15.760567164179106,28.031544776119404,21.675261194029847,18037531.958955225,4.187007462686567,26.81719402985075,-3.565634328358209,4.393619402985075,230.98576119402983,0.3496470588235294,32.62376923076924
wheat,IN,IN-12-0217,2006,2.034,198320.0,97500.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,15.2466992481203,29.221706766917293,22.032075187969923,18898919.533834588,4.5488120300751875,31.1207969924812,-4.189270676691729,4.063827067669173,224.60494736842105,0.349,32.23576923076923
wheat,IN,IN-12-0217,2007,1.883,178850.0,94970.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.905428571428573,27.50743609022556,21.015548872180453,18518785.35338346,4.132488721804511,25.178774436090226,-3.171774436090226,4.276654135338346,226.33070676691733,0.39694117647058824,37.18415384615384
wheat,IN,IN-12-0217,2008,1.911,184780.0,96700.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.486533834586465,27.50303007518797,20.692052631578946,18297755.563909773,4.187218045112782,26.567210526315787,-3.9060225563909774,4.069962406015038,224.15750375939854,0.3595294117647058,34.564076923076925
wheat,IN,IN-12-0217,2009,1.984,188230.0,94860.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,15.564335820895524,28.815701492537315,22.0365,18628595.813432835,4.380343283582088,28.538373134328356,-4.330701492537313,4.0888507462686565,226.2585223880597,0.3410625,33.798461538461545
wheat,IN,IN-12-0217,2010,2.315,223600.0,96600.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,15.301616541353383,28.662834586466168,21.793406015037593,18765114.27819549,4.3875639097744354,30.18203007518797,-4.286473684210526,3.8717443609022557,224.13296992481204,0.39849999999999997,40.132
wheat,IN,IN-12-0217,2011,2.461,237510.0,96510.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.350285714285716,27.810541353383456,20.81827067669173,18742197.383458648,4.2361729323308275,27.732766917293233,-4.110669172932331,3.440007518796992,215.89058646616542,0.37835294117647056,36.767307692307696
wheat,IN,IN-12-0217,2012,2.624,253910.0,96780.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.312082706766919,27.255766917293233,20.481375939849624,18535962.02255639,4.197067669172933,26.431684210526313,-3.754917293233082,4.399187969924811,232.5875037593985,0.39300000000000007,39.555000000000014
wheat,IN,IN-12-0217,2013,2.547,248410.0,97530.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.210059701492538,27.192029850746273,20.353649253731344,18551400.119402986,4.135231343283582,25.57152985074627,-3.6513582089552243,4.329880597014926,230.00701492537314,0.41717647058823526,40.66507692307692
wheat,IN,IN-12-0217,2014,1.777,174730.0,98340.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.361834586466168,25.931857142857144,19.81057894736842,17727814.66917293,3.738526315789474,21.535624060150376,-2.6408496240601504,4.9473308270676695,247.257932330827,0.46614285714285714,43.411846153846156
wheat,IN,IN-12-0217,2015,1.772,160940.0,90800.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,14.687075187969924,25.800375939849623,19.90184962406015,17170785.39849624,3.590684210526315,20.630857142857145,-2.450992481203008,4.383503759398495,227.41403759398497,0.427875,41.74584615384616
wheat,IN,IN-12-0217,2016,2.794,275290.0,98530.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,15.300473684210528,28.3521052631579,21.564390977443608,18051911.342105262,4.0692481203007524,26.39101503759398,-3.5778646616541354,3.345278195488722,213.79465413533833,0.359,34.28923076923077
wheat,IN,IN-12-0217,2017,2.948,278690.0,94550.0,336.217,104.465,13.282,1.515,4.0,24.9967,82.58599,4415.0,401.5,9.094,15.153589552238808,27.942843283582093,21.19528358208955,18592054.28358209,4.219171641791045,26.705097014925375,-4.077455223880597,4.022395522388059,227.8689328358209,0.42625,42.15538461538462
wheat,IN,IN-12-0218,2003,2.359,463090.0,196340.0,337.999,102.406,14.859,1.505,5.0,25.78703,82.53813,4033.0,1064.8,26.403,13.018669230769232,25.714938461538463,19.04583076923077,17704147.763461538,3.616061538461538,20.961776923076922,-2.837876923076923,3.970140845070424,201.94867605633803,0.47869230769230775,42.46261538461538
wheat,IN,IN-12-0218,2004,2.091,404270.0,193360.0,337.999,102.406,14.859,1.505,5.0,25.78703,82.53813,4033.0,1064.8,26.403,13.506746153846157,26.738523076923077,19.892123076923077,18168528.66923077,3.809584615384616,23.414353846153848,-3.3481384615384613,4.530507692307693,225.20455384615386,0.4797272727272727,42.22538461538461
wheat,IN,IN-12-0218,2005,2.384,469590.0,196980.0,337.999,102.406,14.859,1.505,5.0,25.78703,82.53813,4033.0,1064.8,26.403,14.749511450381679,27.455595419847327,20.88731297709924,17417843.416030534,3.9373053435114507,24.648557251908397,-3.4347862595419847,3.9397099236641218,201.02102290076337,0.4511538461538462,40.21046153846154
wheat,IN,IN-12-0218,2006,2.673,527070.0,197170.0,337.999,102.406,14.859,1.505,5.0,25.78703,82.53813,4033.0,1064.8,26.403,13.80066153846154,28.50338461538462,20.876553846153847,18428591.634615384,4.247461538461539,28.176099999999995,-3.9563846153846156,3.6469692307692307,193.47060769230765,0.4556875,40.962384615384615
